Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
SIA/KL/MIN/58763/2016,,Kerala,Thrissur,Thalapilly,Date of Submission for TOR: ,Date of Submission for EC: 01 Sep 2016 ,Non-Coal Mining,OASIS DALE AGGREGATE PRODUCTS PVT LTD,TransferToDEIAA
SIA/KL/MIN/251165/2022,2012/EC1/2022/SEIAA,Kerala,Palakkad,Alathur,Date of Submission for TOR: ,Date of Submission for EC: 30 May 2022 ,Non-Coal Mining,VELAYUDHAN RADHAKRISHNAN,Agenda Uploaded by SEAC
SIA/KL/MIN/288750/2022,2129/EC3/2022/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for TOR: ,Date of Submission for EC: 14 Oct 2022 ,Non-Coal Mining, SAJI,For further consideration(SEAC)
SIA/KL/MIN/405841/2022,2153/EC3/2022/SEIAA,Kerala,Ernakulam,,Date of Submission for TOR: ,Date of Submission for EC: 09 Dec 2022 ,Non-Coal Mining, MARIYEM GRANITES PRIVATE LIMITED,For further consideration(SEAC)
SIA/KL/MIN/94123/2019,1254/EC2/2019/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for TOR: ,Date of Submission for EC: 03 Feb 2019 ,Non-Coal Mining,BUILDING STONE QUARRY OF MR M K SHAJI,Delisted
SIA/KL/MIN/45585/2019,1494/EC1/2019/SEIAA,Kerala,Thiruvananthapuram,Chirayinkeezhu,Date of Submission for EC: 20 Nov 2019 ,Date of Ec Granted : 02 Aug 2022,Non-Coal Mining,M/S TASNA MINES,EC Granted
SIA/KL/MIN/194573/2021,1889/EC6/2021/SEIAA,Kerala,Malappuram,Tirur,Date of Submission for TOR: ,Date of Submission for EC: 04 Mar 2021 ,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF MR. ASEES KADAKKADAN,Rejection Letter Granted
SIA/KL/MIN/290613/2022,2128/EC1/2022/SEIAA,Kerala,Pathanamthitta,Konni,Date of Submission for TOR: ,Date of Submission for EC: 08 Feb 2023 ,Non-Coal Mining,HARITHA CONSULTANTS,Agenda Uploaded by SEIAA
SIA/KL/MIS/290926/2022,1184/A2/2018/SEIAA,Kerala,Kottayam,Kottayam,Date of Submission for EC: 30 Aug 2022 ,Date of Ec Granted : 02 Dec 2022,INFRA-2,CARITAS HOSPITAL,EC Granted
SIA/KL/MIN/409820/2022,2176/EC2/2022/SEIAA,Kerala,,,Date of Submission for EC: 26 Dec 2022 ,Date of Ec Granted : 12 May 2023,Non-Coal Mining,DINESHAN KIZHAKKUMKARA,EC Granted
SIA/KL/MIN/31502/2019,,Gujarat,Ahmedabad,Ahmadabad City,Date of Submission for TOR: ,Date of Submission for EC: 18 Feb 2019 ,Non-Coal Mining,KINALUR ROCK SAND,Under examination of SEIAA - Processed offline
SIA/KL/MIS/71475/2017,1170/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 07 Dec 2017 ,INFRA-2,KITCO LTD,Delisted
SIA/KL/MIN/417135/2023,2233/EC3/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 06 Mar 2023 ,Non-Coal Mining, RDR CRUSHERS PRIVATE LIMITED,Agenda Uploaded by SEAC
SIA/KL/MIN/417557/2023,2227/EC6/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 25 Feb 2023 ,Non-Coal Mining,BUILDING STONE QUARRY OF MR. ABDUL HAMEED.K.P,Site Visit by SEAC(Pending)
SIA/KL/MIN/131340/2019,1574/EC2/2019/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for TOR: ,Date of Submission for EC: 14 Dec 2019 ,Non-Coal Mining,HARITHA CONSULTANTS,Deferred by SEIAA
SIA/KL/MIN/167896/2020,1808/EC1/2020/SEIAA,Kerala,Thiruvananthapuram,Neyyattinkara,Date of Submission for TOR: ,Date of Submission for EC: 09 Oct 2020 ,Non-Coal Mining,J  ROBERTERS,Rejection Letter Granted
SIA/KL/MIN/428159/2023,2295/EC2/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 16 Jun 2023 ,Non-Coal Mining, SREE GANESH CRUSHED MATERIALS AND BLOCKS PRIVATE LIMITED,Accepted By SEAC
SIA/KL/MIN/33254/2015,,Kerala,Palakkad,Chittur,Date of Submission for TOR: ,Date of Submission for EC: 26 Nov 2015 ,Non-Coal Mining,VENGUNADU GRANITE AND SANDS PVT LTD,Delisted
SIA/KL/NCP/63087/2017,1128/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 09 Mar 2017 ,INFRA-1,MR J BHARAT SAMUEL,Site Visit by SEAC - EC ISSUED BY 75 SEIAA
SIA/KL/MIN/30904/2018,,Kerala,Kottayam,Kanjirappally,Date of Submission for TOR: ,Date of Submission for EC: 28 Jan 2019 ,Non-Coal Mining,JAY ASSOCIATES & CONSULTANTS,WithdrawEC
SIA/KL/MIN/93522/2019,1243/EC2/2019/SEIAA,Kerala,Malappuram,Tirurangadi,Date of Submission for EC: 30 Jan 2019 ,Date of Ec Granted : 02 Mar 2020,Non-Coal Mining,BUILDING STONE QUARRY OF MR CHAKKEERI SHAIKH ABDULLA,EC Granted - Processed offline
SIA/KL/MIN/67843/2017,1152/EC/SEIAA/KL/2017,Kerala,Kozhikode,Vadakara,Date of Submission for TOR: ,Date of Submission for EC: 02 Sep 2017 ,Non-Coal Mining,MALAYORAM ROCK PRODUCTS PVT LTD,WithdrawEC
SIA/KL/MIN/207633/2021,1912/EC2/SEIAA/2021,Kerala,Kasaragod,Vellarikkund,Date of Submission for EC: 17 Jul 2021 ,Date of Ec Granted : 22 Sep 2022,Non-Coal Mining,DIVAKARAN K,EC Granted
SIA/KL/MIS/76057/2022,1449/EC2/2019/SEIAA,Kerala,Thrissur,Thrissur,Date of Submission for EC: 22 Apr 2022 ,Date of Ec Granted : 19 Sep 2022,INFRA-2,MS SOBHA LTD,EC Granted
SIA/KL/MIN/59167/2016,1097/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Nedumangad,Date of Submission for TOR: ,Date of Submission for EC: 21 Sep 2016 ,Non-Coal Mining,AL FALAH METAL CRUSHER,Accepted By SEAC - EC ISSUED IN 74 SEIAA MEETING
SIA/KL/MIN/92869/2019,1234/EC2/2019/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for EC: 25 Jan 2019 ,Date of Ec Granted : 25 Sep 2019,Non-Coal Mining,MANNAYIL GRANITES PVT LTD,EC Granted - Processed offline
SIA/KL/MIN/132745/2019,1570/EC1/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 04 Apr 2020 ,Date of Ec Granted : 11 Oct 2022,Non-Coal Mining,BUILDING STONE QUARRY OF M/S PLAZA CRUSHER METALS,EC Granted
SIA/KL/MIN/191177/2021,,Kerala,Malappuram,Ernad,Date of Submission for TOR: ,Date of Submission for EC: 05 Jan 2021 ,Non-Coal Mining,CHALIYAR RIVER BASIN,Delisted
SIA/KL/MIN/182427/2020,,Kerala,Malappuram,Tirur,Date of Submission for TOR: ,Date of Submission for EC: 07 Nov 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
SIA/KL/MIN/35603/2019,,Kerala,Thiruvananthapuram,Nedumangad,Date of Submission for TOR: ,Date of Submission for EC: 13 Jun 2019 ,Non-Coal Mining,JBPGRANITES,Under examination of SEIAA - Processed offline
SIA/KL/MIN/150744/2020,1824/EC3/2020/SEIAA,Kerala,Ernakulam,Kunnathunad,Date of Submission for EC: 30 Oct 2020 ,Date of Ec Granted : 01 Dec 2022,Non-Coal Mining,"GRANITE BUILDING STONE QUARRY MR.SAJU GEORGE,THAKKOLKKARAN(H),PUTHENCHIRA EAST,THRISSUR,KERALA",EC Granted
SIA/KL/MIN/207053/2021,2178/EC2/2023/SEIAA,Kerala,Kasaragod,Kasaragod,Date of Submission for TOR: ,Date of Submission for EC: 10 Jun 2022 ,Non-Coal Mining,K JANARDANAN,For further consideration(SEAC)
SIA/KL/INFRA2/402144/2022,,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 03 Oct 2022 ,INFRA-2,NAMAN JAIN,Delisted
SIA/KL/MIN/145179/2020,,Kerala,Kasaragod,Kasaragod,Date of Submission for TOR: ,Date of Submission for EC: 07 Sep 2020 ,Non-Coal Mining,HARISH K,Delisted
SIA/KL/MIN/43206/2019,1489/EC2/2019/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for TOR: ,Date of Submission for EC: 19 Nov 2019 ,Non-Coal Mining,HARITHA CONSULTANTS,For further consideration(SEIAA)
SIA/KL/NCP/60626/2016,1114/EC/SEIAA/KL/2017,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 24 Nov 2016 ,INFRA-1,SKYLINE BUILDERS,Site Visit by SEAC - EC ISSUED BY 78 SEIAA
SIA/KL/MIN/93625/2019,1247/EC1/2019/SEIAA,Kerala,Wayanad,Mananthavady,Date of Submission for EC: 31 Jan 2019 ,Date of Ec Granted : 31 Dec 2019,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF ULAHANNAN,EC Granted - Processed offline
SIA/KL/MIN/54836/2019,1796/EC2/2020/SEIAA,Kerala,Quilon,No Data,Date of Submission for TOR: ,Date of Submission for EC: 29 Sep 2020 ,Non-Coal Mining,KERALA MINERALS AND METALS LTD,Delisted
SIA/KL/MIN/134153/2019,1797/EC6/2020/SEIAA,Kerala,Malappuram,Tirurangadi,Date of Submission for EC: 12 Sep 2020 ,Date of Ec Granted : 18 Feb 2023,Non-Coal Mining,K.P.MUHAMMED BASHEER,EC Granted
SIA/KL/MIN/406104/2022,2173/EC4/SEIAA/2022,Kerala,Kozhikode,,Date of Submission for TOR: ,Date of Submission for EC: 05 Dec 2022 ,Non-Coal Mining,KOLORAMMAL RAJESAN,Agenda Uploaded by SEAC
SIA/KL/MIN/425079/2023,2306/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 23 Jun 2023 ,Non-Coal Mining,UNNIKRISHNAN PALAKKIL,Accepted By SS(SEIAA)
SIA/KL/MIN/94599/2019,1262/EC1/2019/SEIAA,Kerala,Kozhikode,Quilandy,Date of Submission for EC: 06 Feb 2019 ,Date of Ec Granted : 13 Jan 2020,Non-Coal Mining,GRANITE BUILDING STONE QUARRY MS KOKKALLUR GRANITE PRIVATE LIMITED,EC Granted - Processed offline
SIA/KL/MIN/43903/2019,1548/EC2/2019/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for EC: 13 Dec 2019 ,Date of Ec Granted : 03 May 2023,Non-Coal Mining,HARITHA CONSULTANTS,EC Granted
SIA/KL/MIS/117155/2019,1438/EC3/2019/SEIAA,Kerala,Malappuram,Ponnani,Date of Submission for TOR: ,Date of Submission for EC: 07 Sep 2019 ,INFRA-2,SREEVALSAM EDUCATIONAL TRUST,Delisted
SIA/KL/MIN/226994/2021,,Kerala,Malappuram,Eranad,Date of Submission for TOR: ,Date of Submission for EC: 27 Apr 2022 ,Non-Coal Mining,MORAYOOR GRANITES PVT LTD,Delisted
SIA/KL/MIN/176680/2020,1877/EC3/2021/SEIAA,Kerala,Kottayam,Kanjirappally,Date of Submission for TOR: ,Date of Submission for EC: 15 Aug 2021 ,Non-Coal Mining,KORAH AND CONSULTANTS,Agenda Uploaded by SEAC
SIA/KL/MIN/161967/2020,1747/EC1/2020/SEIAA,Kerala,Thiruvananthapuram,Nedumangad,Date of Submission for TOR: ,Date of Submission for EC: 10 Aug 2020 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF ABDUL NAZAR A,Delisted
SIA/KL/MIN/236170/2021,1967/EC2/SEIAA/2022,Kerala,Kollam,Pathanapuram,Date of Submission for EC: 07 Apr 2022 ,Date of Ec Granted : 20 Oct 2022,Non-Coal Mining,ORDINARY BRICK CLAY OF KOLLAM DIST SCHEDULED CASTE INDUSTRIAL COOPERATIVE SOCIETY LTD,EC Granted
SIA/KL/MIN/72959/2022,,Kerala,Thrissur,Thalapilly,Date of Submission for TOR: ,Date of Submission for EC: 28 Dec 2021 ,Non-Coal Mining,QUARRY UNIT OF MR. C. FIROS BABU,Query raised by SEIAA and pending at PP
SIA/KL/MIN/72953/2022,,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 18 Feb 2022 ,Non-Coal Mining,BUILDING STONE QUARRY OF MR ABDUL RAHIM,Delisted
SIA/KL/MIN/72951/2022,1590/EC1/2019/SEIAA,Kerala,Palakkad,Mannarkad,Date of Submission for TOR: ,Date of Submission for EC: 09 May 2022 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR ELDHO ISSAC,For further consideration(SEAC)
SIA/KL/MIN/282371/2022,2130/EC3/2022/SEIAA,Kerala,Ernakulam,Kothamangalam,Date of Submission for TOR: ,Date of Submission for EC: 26 Oct 2022 ,Non-Coal Mining, GRAVA METALS PRIVATE LIMITED,Deferred by SEAC
SIA/KL/MIN/408111/2022,2192/EC2/2023/SEIAA,Kerala,Kasaragod,,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2023 ,Non-Coal Mining," KANDATHIL METALS, PANAPUZHA",Accepted by SEIAA and forwarded to SEAC
SIA/KL/MIN/429142/2023,2280/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 24 May 2023 ,Non-Coal Mining, MANIKANDAN,Agenda Uploaded by SEAC
SIA/KL/MIN/173261/2020,1431/EC3/SEIAA/2019,Kerala,Kannur,Taliparamba,Date of Submission for EC: 15 Sep 2020 ,Date of Ec Granted : 02 Aug 2022,Non-Coal Mining,BUILDING STONE QUARRY OF MR RAJEEVAN PV,EC Granted
SIA/KL/NCP/53273/2016,1126/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 24 Feb 2017 ,INFRA-1,SOWPARNIKA PROJECTS AND INFRASTRUCTURE PVT LTD,Delisted
SIA/KL/MIN/44419/2019,1503/EC/2019/SEIAA,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 25 Nov 2019 ,Non-Coal Mining,BUILDING STONE QUARRY OF SHRI P ASHOKAN,Delisted
SIA/KL/MIS/194843/2021,1904/EC3/2021/SEIAA,Kerala,Ernakulam,Paravur,Date of Submission for EC: 01 Jul 2021 ,Date of Ec Granted : 04 May 2023,INFRA-2,THE FEDERAL HOUSE CONSTRUCTION CO-OPERATIVE SOCIETY LTD. NO. E-962,EC Granted
SIA/KL/MIN/59106/2016,,Kerala,Palakkad,Alathur,Date of Submission for TOR: ,Date of Submission for EC: 19 Sep 2016 ,Non-Coal Mining,AL MADEENA HOLLOW BLOCKS,TransferToDEIAA
SIA/KL/MIN/148123/2020,1658/EC6/2020/SEIAA,Kerala,Malappuram,Eranad,Date of Submission for EC: 09 Jul 2020 ,Date of Ec Granted : 03 May 2023,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR. KUNHALAN .K,EC Granted
SIA/KL/MIN/32452/2019,1481/EC3/2019/SEIAA,Kerala,Kozhikode,Quilandy,Date of Submission for EC: 30 Oct 2019 ,Date of Ec Granted : 01 Sep 2022,Non-Coal Mining,NATTANPARA METALS LLP,EC Granted
SIA/KL/MIN/58627/2016,,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 27 Aug 2016 ,Non-Coal Mining,SUPER STONE CRUSHER,TransferToDEIAA
SIA/KL/MIN/270935/2022,2430/EC2/2019/SEIAA,Kerala,Kottayam,Kanjirappally,Date of Submission for EC: 03 May 2022 ,Date of Ec Granted : 02 Aug 2022,Non-Coal Mining,JOSEPH JOSSY,EC Granted
SIA/KL/MIN/44736/2019,1486/EC3/2019/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for EC: 04 Nov 2019 ,Date of Ec Granted : 08 Feb 2023,Non-Coal Mining,RONCO GRANITE PRIVATE LIMITED,EC Granted
SIA/KL/MIN/257315/2022,1969/EC2/2022/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for TOR: ,Date of Submission for EC: 14 Sep 2022 ,Non-Coal Mining,AJIMON SULAIMAN RAWTHER,Agenda Uploaded by SEAC
SIA/KL/INFRA2/402144/2022,,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 03 Oct 2022 ,INFRA-2,NAMAN JAIN,Delisted
SIA/KL/MIN/265909/2022,1985/EC1/2022/SEIAA,Kerala,Palakkad,Mannarkad,Date of Submission for EC: 06 Apr 2022 ,Date of Ec Granted : 09 Feb 2023,Non-Coal Mining,ANSAR CHEERATHADAYAN,EC Granted
SIA/KL/MIN/265967/2022,1317/EC2/2019/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for EC: 05 Apr 2022 ,Date of Ec Granted : 11 Jul 2022,Non-Coal Mining,JOSEPH BABU,EC Granted
SIA/KL/MIS/288438/2022,2104/EC6/2022/SEIAA,Kerala,Thrissur,Thrissur,Date of Submission for TOR: ,Date of Submission for EC: 21 Sep 2022 ,INFRA-2, FRANCISCAN SISTERS OF ST CLARE CHARITABLE TRUST,ADS by SEAC
SIA/KL/MIN/407320/2022,2171/EC4/2022/SEIAA,Kerala,Kannur,,Date of Submission for TOR: ,Date of Submission for EC: 03 Dec 2022 ,Non-Coal Mining,PUTHIYA SHIJIL,Agenda Uploaded by SEIAA
SIA/KL/MIN/407637/2022,1747/EC1/2022/SEIAA,Kerala,Thiruvananthapuram,,Date of Submission for TOR: ,Date of Submission for EC: 23 Nov 2022 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF ABDUL NAZAR A,Agenda Uploaded by SEIAA
SIA/KL/MIN/424892/2023,2258/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 19 Apr 2023 ,Non-Coal Mining,NARAYANAN VEETTIL,For further consideration(SEAC)
SIA/KL/MIN/424274/2023,540/A1/2019/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Apr 2023 ,Non-Coal Mining,MURALEEDHARAN LEKSHMANAN,Accepted by SEIAA and forwarded to SEAC
SIA/KL/MIN/129374/2019,1540/EC3/2019/SEIAA,Kerala,Malappuram,Nilambur,Date of Submission for EC: 04 Dec 2019 ,Date of Ec Granted : 20 Jul 2022,Non-Coal Mining,M/S.NILAMBOOR SAND AND METALS PVT LTD,EC Granted
SIA/KL/IND/129651/2019,,Kerala,Malappuram,Eranad,Date of Submission for TOR: ,Date of Submission for EC: 05 Dec 2019 ,Industrial Projects - 1,MUSTHAFA,WithdrawEC
SIA/KL/NCP/67916/2017,1153/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 05 Sep 2017 ,INFRA-1,REGIONAL CANCER CENTRE,Accepted By SEAC - EC ISSUED IN 82 SEIAA
SIA/KL/INFRA2/407333/2022,1993/EC3/2022/SEIAA,Kerala,Ernakulam,,Date of Submission for TOR: ,Date of Submission for EC: 23 Nov 2022 ,INFRA-2,M/S NBCC(I) LTD.,Agenda Uploaded by SEAC
SIA/KL/MIN/93338/2019,1238/EC2/2019/SEIAA,Kerala,Kannur,Taliparamba,Date of Submission for TOR: ,Date of Submission for EC: 29 Jan 2019 ,Non-Coal Mining,NORTHERN STONE CRUSHERS PVT LTD,Rejected - Processed offline
SIA/KL/MIN/260169/2022,,Kerala,Kollam,Kottarakkara,Date of Submission for TOR: ,Date of Submission for EC: 07 Mar 2022 ,Non-Coal Mining,MURALEEDHARAN LEKSHMANAN,WithdrawEC
SIA/KL/INFRA2/404063/2022,2133/EC6/2022/SEIAA,Kerala,Malappuram,,Date of Submission for TOR: ,Date of Submission for EC: 16 Nov 2022 ,INFRA-2, THE MUSLIM EDUCATIONAL SOCIETY REGD,Agenda Uploaded by SEAC
SIA/KL/MIN/400899/2022,,Kerala,Malappuram,,Date of Submission for TOR: ,Date of Submission for EC: 21 Sep 2022 ,Non-Coal Mining,PAYAMBROTT KUTTIAMU,Query raised by SEIAA and pending at PP
SIA/KL/MIN/31537/2019,,Gujarat,Tapi,Songadh,Date of Submission for TOR: ,Date of Submission for EC: 18 Feb 2019 ,Non-Coal Mining,JOSE MATHEW,Under examination of SEIAA - Processed offline
SIA/KL/MIN/41970/2019,1715/EC1/2020/SEIAA,Kerala,Thiruvananthapuram,Chirayinkeezhu,Date of Submission for EC: 01 Dec 2020 ,Date of Ec Granted : 24 Mar 2023,Non-Coal Mining,HARITHA CONSULTANTS,EC Granted
SIA/KL/MIN/204096/2021,1911/EC2/SEIAA/2021,Kerala,Kasaragod,Kasaragod,Date of Submission for EC: 07 Aug 2021 ,Date of Ec Granted : 22 Sep 2022,Non-Coal Mining,SUDHEESH B,EC Granted
SIA/KL/NCP/70818/2017,1162/EC/SEIAA/KL/2017,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 06 Nov 2017 ,INFRA-1,PURVA REALITIES PVT. LTD. & MELMONT CONSTRUCTION PVT. LTD.,Delisted
SIA/KL/NCP/70833/2017,1163/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 07 Nov 2017 ,INFRA-1,MR T S ASOK,Delisted
SIA/KL/MIN/162661/2020,1748/EC1/2020/SEIAA,Kerala,Thiruvananthapuram,Neyyattinkara,Date of Submission for TOR: ,Date of Submission for EC: 05 Aug 2020 ,Non-Coal Mining,M/S SAROJ REALTORS AND BUILDERS,Agenda Uploaded by SEAC
SIA/KL/NCP/65465/2017,1139/EC/SEIAA/KL/2017,Kerala,Kollam,Kollam,Date of Submission for TOR: ,Date of Submission for EC: 16 Jun 2017 ,INFRA-1,MR J FELIX BABU AND MR JOHN A FERNS,Accepted By SEAC - EC ISSUED IN 78 SEIAA
SIA/KL/MIS/42326/2018,1458/EC3/2019/SEIAA,Kerala,Ernakulam,Kunnathunad,Date of Submission for EC: 18 Sep 2019 ,Date of Ec Granted : 18 Oct 2021,INFRA-2,KERALA ENVIRO INFRASTRUCTURE LIMITED,EC Granted
SIA/KL/NCP/72707/2018,1176/EC/SEIAA/KL/2018,Kerala,Alappuzha,Ambalappuzha,Date of Submission for TOR: ,Date of Submission for EC: 05 Feb 2018 ,INFRA-1,VKL RESORTS INDIA PVT. LTD.,Delisted
SIA/KL/MIN/166371/2020,1758/EC4/2020/SEIAA,Kerala,Kozhikode,Quilandy,Date of Submission for TOR: ,Date of Submission for EC: 30 Jun 2022 ,Non-Coal Mining,M/S MA GRANITES,Deferred by SEAC
SIA/KL/MIN/176603/2020,,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 30 Sep 2020 ,Non-Coal Mining,SANTHOSH GOVINDAN,Delisted
SIA/KL/MIN/137997/2020,,Kerala,Thrissur,Mukundapuram,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2020 ,Non-Coal Mining,ORDINARY EARTH MINING PROJECT OF MR. MR. JOHNSON.V.K,WithdrawEC
SIA/KL/MIN/145987/2020,,Kerala,Idukki,Peerumade,Date of Submission for TOR: ,Date of Submission for EC: 22 Mar 2021 ,Non-Coal Mining,HIGHRANGEGRANITE,Delisted
SIA/KL/MIN/179645/2020,1908/EC3/2021/SEIAA,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 22 Sep 2022 ,Non-Coal Mining,SMT. SNEHA JOSE,Site Visit by SEAC(Pending)
SIA/KL/MIN/148317/2020,1614/EC4/2020/SEIAA,Kerala,Palakkad,Alathur,Date of Submission for TOR: ,Date of Submission for EC: 11 Mar 2020 ,Non-Coal Mining,ORDINARY EARTH MINIG PROJECT OF M/S KMC CONSTRUCTIONS LIMITED,Delisted
SIA/KL/MIN/136866/2020,1719/EC3/2020/SEIAA,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 10 Jun 2020 ,Non-Coal Mining,M/S. KADANDU GRANITES,Rejection Letter Granted
SIA/KL/MIN/229743/2021,2016/EC3/2022/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for EC: 18 May 2022 ,Date of Ec Granted : 01 Sep 2022,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF MATHEW,EC Granted
SIA/KL/MIN/431975/2023,,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 02 Jun 2023 ,Non-Coal Mining,ELIAS MATHAI,Query raised by SEIAA and pending at PP
SIA/KL/MIN/167172/2020,1862/EC6/2020/SEIAA,Kerala,Malappuram,Eranad,Date of Submission for TOR: ,Date of Submission for EC: 08 Dec 2020 ,Non-Coal Mining,M/S HI ROCK GRANITES PRIVATE LIMITED,Delisted
SIA/KL/MIN/181168/2020,,Kerala,Malappuram,Ponnani,Date of Submission for TOR: ,Date of Submission for EC: 31 Oct 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
SIA/KL/MIN/158630/2020,1344/EC2/2019/SEIAA,Kerala,Malappuram,Tirurangadi,Date of Submission for EC: 23 Sep 2020 ,Date of Ec Granted : 10 Feb 2021,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF EK SANDS AND GRANITES,EC Granted
SIA/KL/MIN/170197/2020,1776/EC1/2020/SEIAA,Kerala,Palakkad,Chittur,Date of Submission for EC: 28 Aug 2020 ,Date of Ec Granted : 01 Dec 2022,Non-Coal Mining,BUILDING STONE QUARRY OF MR ANISH S,EC Granted
SIA/KL/MIN/129508/2019,1528/EC1/2019/SEIAA,Kerala,Pathanamthitta,Ranni,Date of Submission for EC: 04 Dec 2019 ,Date of Ec Granted : 20 Jul 2022,Non-Coal Mining,HARITHA CONSULTANTS,EC Granted
SIA/KL/MIN/284986/2022,2122/EC1/2022/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for TOR: ,Date of Submission for EC: 21 Oct 2022 ,Non-Coal Mining,PULA ASHARAF,Agenda Uploaded by SEAC
SIA/KL/MIN/407320/2022,2171/EC4/2022/SEIAA,Kerala,Kannur,,Date of Submission for TOR: ,Date of Submission for EC: 03 Dec 2022 ,Non-Coal Mining,PUTHIYA SHIJIL,Agenda Uploaded by SEIAA
SIA/KL/MIN/40584/2017,,Kerala,Idukki,Thodupuzha,Date of Submission for TOR: ,Date of Submission for EC: 06 Aug 2019 ,Non-Coal Mining,MARTHOMA GRANITES,Under examination of SEIAA - Processed offline
SIA/KL/MIN/222256/2021,1919/EC4/SEIAA/2021,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 25 Aug 2021 ,Non-Coal Mining,QUARRY PROJECT OF HARIDASAN,Deferred by SEAC
SIA/KL/MIN/260489/2022,2023/EC1/2022/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for TOR: ,Date of Submission for EC: 27 Sep 2022 ,Non-Coal Mining,RUTWIN PAPAKANNU,Delisted
SIA/KL/MIN/272047/2022,1216/EC2/2019/SEIAA,Kerala,Malappuram,Eranad,Date of Submission for EC: 14 May 2022 ,Date of Ec Granted : 02 Dec 2022,Non-Coal Mining,PADINNARE VEETIL AJAYYAN,EC Granted
SIA/KL/NCP/62146/2017,,Kerala,Pathanamthitta,Thiruvalla,Date of Submission for TOR: ,Date of Submission for EC: 31 Jan 2017 ,INFRA-1,ST. GREGORIOS INTERNATIONAL CANCER CARE CENTRE,WithdrawEC
