,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
2215,SIA/KL/MIN/92857/2019,1232/EC2/2019/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for TOR: ,Date of Submission for EC: 25 Jan 2019 ,Non-Coal Mining,HARITHA CONSULTANTS,Delisted
2216,SIA/KL/MIN/60329/2016,,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 11 Nov 2016 ,Non-Coal Mining,M S HIGHLAND SILVER SANDS P LTD,TransferToDEIAA
2217,SIA/KL/MIN/223779/2021,1921/EC4/SEIAA/2021,Kerala,Kozhikode,Kozhikode,Date of Submission for EC: 19 Aug 2021 ,Date of Ec Granted : 21 Feb 2023,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF MR MIRSHAD CK,EC Granted
2218,SIA/KL/NCP/70260/2017,1156/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 12 Oct 2017 ,INFRA-1,CARNIVAL INFO PARK PVT. LTD.,Accepted By SEAC - EC ISSUED IN 81 SEIAA
2219,SIA/KL/MIN/411676/2022,2256/EC3/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 28 Mar 2023 ,Non-Coal Mining, NALAYYATH GRANITES PRIVATE LIMITED,Agenda Uploaded by SEAC
2220,SIA/KL/MIN/409809/2022,2177/EC1/2022/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 28 Dec 2022 ,Non-Coal Mining, JOHNTHOMSON,Site Visit by SEAC(Pending)
2221,SIA/KL/MIN/409822/2022,2161/EC1/2022/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 09 Jan 2023 ,Non-Coal Mining,THOMAS VARGHESE,Agenda Uploaded by SEAC
2222,SIA/KL/MIN/43963/2019,1471/EC3/2019/SEIAA,Kerala,Alappuzha,Cherthala,Date of Submission for EC: 31 Oct 2019 ,Date of Ec Granted : 19 Nov 2020,Non-Coal Mining,MOLY ANTONY MINE,EC Granted
2223,SIA/KL/IND2/22023/2017,,Kerala,Kannur,Taliparamba,Date of Submission for TOR: ,Date of Submission for EC: 16 Feb 2018 ,Industrial Projects - 2,HINDUSTAN PETROLEUM CORPORATION LIMITED,Delisted
2224,SIA/KL/MIN/156868/2020,1812/EC3/2020/SEIAA,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 19 Aug 2021 ,Non-Coal Mining,KORAH AND CONSULTANTS,WithdrawEC
2225,SIA/KL/MIN/154284/2020,1736/EC4/2020/SEIAA,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 03 Jul 2020 ,Non-Coal Mining,"M/S STAR GRANITES,",Delisted
2226,SIA/KL/MIN/261870/2022,2005/EC6/2022/SEIAA,,,,Date of Submission for EC: 14 May 2022 ,Date of Ec Granted : 24 Jan 2023,Non-Coal Mining,HANEEFA KOTTAYI,EC Granted
2227,SIA/KL/MIN/426500/2023,2284/EC6/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 18 Apr 2023 ,Non-Coal Mining,VISHNU THODI,Agenda Uploaded by SEAC
2228,SIA/KL/MIN/125990/2019,1519/EC1/2019/SEIAA,Kerala,Thiruvananthapuram,Chirayinkeezhu,Date of Submission for EC: 19 Nov 2019 ,Date of Ec Granted : 23 Jul 2022,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR ZIYAD A.L,EC Granted
2229,SIA/KL/MIN/248006/2021,,Kerala,Ernakulam,Kunnathunad,Date of Submission for TOR: ,Date of Submission for EC: 01 Jan 2022 ,Non-Coal Mining,GEORGE ANTONY,WithdrawEC
2230,SIA/KL/MIN/59302/2016,1098/EC/SEIAA/KL/2017,Kerala,Palakkad,Mannarkad,Date of Submission for TOR: ,Date of Submission for EC: 28 Sep 2016 ,Non-Coal Mining,PTV MUSTAFA,Accepted By SEAC - EC ISSUED IN 74 SEIAA MEETING
2231,SIA/KL/MIN/90630/2019,1207/EC2/2019/SEIAA,Kerala,Idukki,Thodupuzha,Date of Submission for EC: 05 Jan 2019 ,Date of Ec Granted : 07 Jun 2019,Non-Coal Mining,BUILDING STONE QUARRY OF MR VARGHEESE KURIAN,EC Granted - Processed offline
2232,SIA/KL/MIN/58074/2016,,Kerala,Kasaragod,Hosdurg,Date of Submission for TOR: ,Date of Submission for EC: 03 Aug 2016 ,Non-Coal Mining,CEEYEN STONE CRUSHER,TransferToDEIAA
2233,SIA/KL/MIN/431789/2023,1172(A)/EC4/SEIAA/2017,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 01 Jun 2023 ,Non-Coal Mining,GEORGE JOHNSON,Agenda Uploaded by SEAC
2234,SIA/KL/MIN/92678/2019,1230/EC2/2019/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for TOR: ,Date of Submission for EC: 24 Jan 2019 ,Non-Coal Mining,KALLARATTIKKAL GRANITES,Under examination of SEIAA - Processed offline
2235,SIA/KL/MIN/59610/2016,1087/EC3/SEIAA/2016,Kerala,Kollam,Kottarakkara,Date of Submission for EC: 12 Oct 2016 ,Date of Ec Granted : 29 Nov 2017,Non-Coal Mining,H AND P GRANITES,EC Granted - Processed offline
2236,SIA/KL/MIN/190954/2021,,Kerala,Malappuram,Nilambur,Date of Submission for TOR: ,Date of Submission for EC: 05 Jan 2021 ,Non-Coal Mining,CHALIYAR RIVER BASIN,Delisted
2237,SIA/KL/MIN/148210/2020,1694/EC2/2020/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for TOR: ,Date of Submission for EC: 25 Jul 2020 ,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF SUDARSHANAN,Rejection Letter Granted
2238,SIA/KL/MIN/255880/2022,2081/EC3/2022/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for TOR: ,Date of Submission for EC: 30 Jul 2022 ,Non-Coal Mining,SHIJO T PAUL QUARRY,Agenda Uploaded by SEAC
2239,SIA/KL/MIN/430898/2023,2301/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 16 Jun 2023 ,Non-Coal Mining,SHARFUDDEEN PUTHIYAPUARAYIL,Accepted by SEIAA and forwarded to SEAC
2240,SIA/KL/MIN/153262/2020,1825/EC3/2020/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for TOR: ,Date of Submission for EC: 31 Oct 2020 ,Non-Coal Mining,STEPHEN JOSEPH,Rejection Letter Granted
2241,SIA/KL/MIN/57256/2016,1105/EC/SEIAA/KL/2017,Kerala,Kottayam,Kanjirappally,Date of Submission for TOR: ,Date of Submission for EC: 08 Nov 2016 ,Non-Coal Mining,MS VAZHATHARA GRANITES AND AGGREGATES PVT LTD,Delisted
2242,SIA/KL/MIN/153466/2020,,Kerala,Malappuram,Tirur,Date of Submission for TOR: ,Date of Submission for EC: 21 Nov 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
2243,SIA/KL/MIN/142898/2020,1596/EC4/2020/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for EC: 27 May 2020 ,Date of Ec Granted : 01 Sep 2022,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF ANILKUMAR P S,EC Granted
2244,SIA/KL/MIN/93594/2019,1245/EC2/2019/SEIAA,Kerala,Malappuram,Eranad,Date of Submission for EC: 31 Jan 2019 ,Date of Ec Granted : 06 Aug 2020,Non-Coal Mining,GRANITE(BUILDING STONE) QUARRY OF MR. ABDUL SALAM,EC Granted - Processed offline
2245,SIA/KL/NCP/56905/2016,,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 30 Jun 2016 ,INFRA-1,NOEL VILLAS AND APARTMENTS,WithdrawEC
2246,SIA/KL/MIN/148464/2020,1613/EC4/2020/SEIAA,Kerala,Palakkad,Alathur,Date of Submission for TOR: ,Date of Submission for EC: 12 Mar 2020 ,Non-Coal Mining,ORDINARY EARTH MINIG PROJECT OF M/S KMC CONSTRUCTIONS LIMITED,Delisted
2247,SIA/KL/MIN/198708/2021,,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 03 Oct 2021 ,Non-Coal Mining,LATERITE BUILDING STONE QUERRY OF BIJU K AYYAPPAN,Delisted
2248,SIA/KL/MIN/156447/2020,1731/EC3/2020/SEIAA,Kerala,Ernakulam,Kothamangalam,Date of Submission for TOR: ,Date of Submission for EC: 04 Jul 2020 ,Non-Coal Mining,SHYMON     ANTO,Rejection Letter Granted
2249,SIA/KL/MIN/175536/2020,1846/EC1/2020/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 06 Nov 2020 ,Date of Ec Granted : 07 Jan 2023,Non-Coal Mining,OTTAPALAM TALUK KARINKAL QUARRY,EC Granted
2250,SIA/KL/MIN/205474/2021,1444/EC2/2019/SEIAA,Kerala,Thrissur,Thalapilly,Date of Submission for EC: 20 Apr 2021 ,Date of Ec Granted : 07 Nov 2022,Non-Coal Mining,BUILDING STONE QUARRY OF MR K I JOSEPH,EC Granted
2251,SIA/KL/MIN/45189/2019,1739/EC4/2019/SEIAA,Kerala,Kannur,Taliparamba,Date of Submission for EC: 13 Jul 2021 ,Date of Ec Granted : 15 Mar 2023,Non-Coal Mining,K V N ENGINEERING AND CONSTRUCTIONS,EC Granted
2252,SIA/KL/MIN/132322/2019,1635/EC1/2020/SEIAA,Kerala,Pathanamthitta,Ranni,Date of Submission for TOR: ,Date of Submission for EC: 22 Apr 2020 ,Non-Coal Mining,SRI. NINO K THOMAS,ADS by SEAC
2253,SIA/KL/MIN/158734/2020,1768/EC6/2020/SEIAA,Kerala,Malappuram,Perinthalmanna,Date of Submission for TOR: ,Date of Submission for EC: 21 Aug 2020 ,Non-Coal Mining,RASHEEDALI KOTTAKKARAN QUARRY,Request for withdraw
2254,SIA/KL/MIN/116839/2019,,Kerala,Kollam,Kottarakkara,Date of Submission for TOR: ,Date of Submission for EC: 06 Sep 2019 ,Non-Coal Mining,MADHAVANNAIR QUARRY,Delisted
2255,SIA/KL/MIN/40597/2019,,Kerala,Kottayam,Meenachil,Date of Submission for EC: 06 Aug 2019 ,Date of Ec Granted : 27 Feb 2020,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF SRI BELJI EMMANUAL,EC Granted - Processed offline
2256,SIA/KL/MIN/129777/2019,1561/EC1/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 13 Dec 2019 ,Date of Ec Granted : 11 Jul 2022,Non-Coal Mining,GRANITE BUILDING STONE QAURRY OF MR. HARIDASAN.T,EC Granted
2257,SIA/KL/MIN/153487/2020,,Kerala,Malappuram,Tirur,Date of Submission for TOR: ,Date of Submission for EC: 02 Nov 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
2258,SIA/KL/MIN/165695/2020,1968/EC3/2022/SEIAA,Kerala,Ernakulam,Aluva,Date of Submission for TOR: ,Date of Submission for EC: 25 Mar 2022 ,Non-Coal Mining,JOJO  SEBASTIAN,Delisted
2259,SIA/KL/MIN/183816/2020,,Kerala,Malappuram,Tirur,Date of Submission for TOR: ,Date of Submission for EC: 18 Nov 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
2260,SIA/KL/MIN/92612/2019,1227/EC1/2019/SEIAA,Kerala,Wayanad,Vythiri,Date of Submission for EC: 23 Jan 2019 ,Date of Ec Granted : 01 Jan 2020,Non-Coal Mining,MR SUDHEESH A T,EC Granted - Processed offline
2261,SIA/KL/MIN/94123/2019,1254/EC2/2019/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for TOR: ,Date of Submission for EC: 03 Feb 2019 ,Non-Coal Mining,BUILDING STONE QUARRY OF MR M K SHAJI,Delisted
2262,SIA/KL/MIN/140663/2020,,Kerala,Wayanad,Vythiri,Date of Submission for TOR: ,Date of Submission for EC: 04 Feb 2020 ,Non-Coal Mining,BUILDING STONE QUARRY OF MR ABDUL LATHEEF U,Delisted
2263,SIA/KL/MIN/43590/2019,1476/EC2/2019/SEIAA,Kerala,Wayanad,Sulthanbathery,Date of Submission for EC: 07 Nov 2019 ,Date of Ec Granted : 19 Jul 2022,Non-Coal Mining,SRI SUDHEESH A T,EC Granted
2264,SIA/KL/MIN/43709/2019,1469/EC3/2019/SEIAA,Kerala,Ernakulam,Kunnathunad,Date of Submission for EC: 28 Oct 2019 ,Date of Ec Granted : 19 Jul 2022,Non-Coal Mining,SANJU  PK,EC Granted
2265,SIA/KL/MIN/38721/2016,1069/EC4/2016/SEIAA,Kerala,Idukki,Thodupuzha,Date of Submission for TOR: ,Date of Submission for EC: 08 Jan 2016 ,Non-Coal Mining,COCHIN BLUE METAL INDUSTRIES PVT LTD,Site Visit by SEAC - EC ISSUED 79 SEIAA
2266,SIA/KL/MIN/58763/2016,,Kerala,Thrissur,Thalapilly,Date of Submission for TOR: ,Date of Submission for EC: 01 Sep 2016 ,Non-Coal Mining,OASIS DALE AGGREGATE PRODUCTS PVT LTD,TransferToDEIAA
2267,SIA/KL/MIN/133893/2019,1788/E2/2020/SEIAA,Kerala,Wayanad,Sulthanbathery,Date of Submission for TOR: ,Date of Submission for EC: 19 Sep 2020 ,Non-Coal Mining,MS PULPALLY STONE CRUSHERS,Rejection Letter Granted
2268,SIA/KL/MIN/125587/2019,1492/EC1/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 21 Nov 2019 ,Date of Ec Granted : 04 Mar 2021,Non-Coal Mining,BUILDING STONE QUARRY OF MR K V MOHAMMEDALI,EC Granted
2269,SIA/KL/MIN/204850/2021,1352/EC2/2019/SEIAA,Kerala,Malappuram,Eranad,Date of Submission for TOR: ,Date of Submission for EC: 12 Jul 2021 ,Non-Coal Mining,BUILDING STONE QUARRY OF SHRI JAYAPRAKASH K,Agenda Uploaded by SEIAA
2270,SIA/KL/NCP/70301/2017,1156/EC/SEIAA/KL/2017,Kerala,Alappuzha,Chengannur,Date of Submission for TOR: ,Date of Submission for EC: 13 Oct 2017 ,INFRA-1,DR K M CHERIAN INSTITUTE OF MEDICAL SCIENCES PVT LTD,Accepted By SEAC - EC ISSUED IN 79 SEIAA
2271,SIA/KL/MIN/50538/2019,1378/EC2/2019/SEIAA,Kerala,Malappuram,Tirurangadi,Date of Submission for TOR: ,Date of Submission for EC: 19 Dec 2020 ,Non-Coal Mining,KILINAKOD ROCK PRODUCTS PVT LTD,Delisted
2272,SIA/KL/MIN/184230/2020,,Kerala,Malappuram,Tirur,Date of Submission for TOR: ,Date of Submission for EC: 21 Nov 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
2273,SIA/KL/MIN/199526/2021,2022/EC2/2022/SEIAA,Kerala,Kasaragod,Hosdurg,Date of Submission for EC: 01 Jun 2022 ,Date of Ec Granted : 22 Sep 2022,Non-Coal Mining,NOUSHAD C M,EC Granted
2274,SIA/KL/MIN/172346/2020,1826/EC3/2020/SEIAA,Kerala,Ernakulam,Kunnathunad,Date of Submission for TOR: ,Date of Submission for EC: 02 Nov 2020 ,Non-Coal Mining,NAUSHAD    T M,Rejection Letter Granted
2275,SIA/KL/MIN/43937/2019,1547/EC2/2019/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for EC: 13 Dec 2019 ,Date of Ec Granted : 01 May 2023,Non-Coal Mining,HARITHA CONSULTANTS,EC Granted
2276,SIA/KL/MIN/131195/2019,1577/EC3/2019/SEIAA,Kerala,Kannur,Taliparamba,Date of Submission for TOR: ,Date of Submission for EC: 22 May 2020 ,Non-Coal Mining,GRANITE BUIDING STONE QUARRY OF M/S KUDIYAN MALA GRANITE,Rejection Letter Granted
2277,SIA/KL/MIN/131340/2019,1574/EC2/2019/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for TOR: ,Date of Submission for EC: 14 Dec 2019 ,Non-Coal Mining,HARITHA CONSULTANTS,Deferred by SEIAA
2278,SIA/KL/NCP/49199/2016,1107/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Chirayinkeezhu,Date of Submission for TOR: ,Date of Submission for EC: 09 Nov 2016 ,INFRA-1,TRIVANDRUM INTERNATIONAL MEDICAL CENTRE PRIVATE LIMITED,Accepted By SEAC - EC ISSUED IN 74 SEIAA MEETING
2279,SIA/KL/MIS/18949/2015,,Kerala,Ernakulam,Kunnathunad,Date of Submission for EC: 24 Mar 2017 ,Date of Ec Granted : 29 Nov 2017,INFRA-2,KERALA ENVIRO INFRASTRUCTURE LTD,EC Granted - Processed offline
2280,SIA/KL/MIN/116190/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 05 Sep 2019 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF KUNHIMUHAMMED  VELLUR,Delisted
2281,SIA/KL/MIN/134296/2019,1621/EC1/2020/SEIAA,Kerala,Palakkad,Palakkad,Date of Submission for TOR: ,Date of Submission for EC: 29 May 2020 ,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF V A MUHAMMED RAFEEK,WithdrawEC
2282,SIA/KL/MIN/128666/2019,1958/EC1/2022/SEIAA,Kerala,Thiruvananthapuram,Neyyattinkara,Date of Submission for TOR: ,Date of Submission for EC: 07 Apr 2022 ,Non-Coal Mining,MARTIN   VARGHESE,Delisted
2283,SIA/KL/MIN/195590/2021,2041/EC1/2022/SEIAA,Kerala,Thiruvananthapuram,Nedumangad,Date of Submission for EC: 17 Jun 2022 ,Date of Ec Granted : 19 Jun 2023,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF RAJENDRAN NAIR,EC Granted
2284,SIA/KL/MIN/204626/2021,1351/EC2/2019/SEIAA,Kerala,Malappuram,Eranad,Date of Submission for TOR: ,Date of Submission for EC: 11 Jul 2021 ,Non-Coal Mining,BUILDING STONE QUARRY OF MALATHY K,Agenda Uploaded by SEIAA
2285,SIA/KL/MIN/55094/2016,,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 02 Jun 2016 ,Non-Coal Mining,JOSEPH PHILIP,TransferToDEIAA
2286,SIA/KL/MIN/27748/2014,,Kerala,Kollam,Karunagappally,Date of Submission for EC: 12 Jun 2018 ,Date of Ec Granted : 19 Jan 2021,Non-Coal Mining,"IREL (India) Limited, Chavara",EC Granted - Processed offline
2287,SIA/KL/NCP/60531/2016,1110/EC/SEIAA/KL/2017,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 20 Nov 2016 ,INFRA-1,SREE GOKULAM HOTELS (INDIA) PVT. LTD.,Under examination of SEIAA - Processed offline
2288,SIA/KL/MIN/168033/2020,1822/EC4/2020/SEIAA,Kerala,Kannur,Thalasserry,Date of Submission for EC: 22 Oct 2020 ,Date of Ec Granted : 13 Dec 2022,Non-Coal Mining,MUKUNDAN C,EC Granted
2289,SIA/KL/MIN/41414/2019,,Kerala,Palakkad,Palakkad,Date of Submission for TOR: 01 Sep 2022,Date of Submission for EC: 30 Oct 2019 ,Non-Coal Mining,QUARRY UNIT OF MR. ABOOBACKER .O,Query raised by SEIAA and pending at PP
2290,SIA/KL/MIN/411459/2022,2197/EC2/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 07 Jan 2023 ,Non-Coal Mining,HOSADEVASTHANA VIJAYAN,Delisted
2291,SIA/KL/MIN/152637/2020,1706/EC6/2020/SEIAA,Kerala,Malappuram,Perinthalmanna,Date of Submission for EC: 13 Jun 2020 ,Date of Ec Granted : 23 Aug 2022,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF MOHAMMED FAISAL P,EC Granted
2292,SIA/KL/MIN/143575/2020,1990/EC1/2022/SEIAA,Kerala,Palakkad,Palakkad,Date of Submission for TOR: ,Date of Submission for EC: 17 Apr 2023 ,Non-Coal Mining,MUHAMMED KUTTY,Agenda Uploaded by SEAC
2293,SIA/KL/MIN/271891/2022,2687/A2/2019/SEIAA,Kerala,Kottayam,Vaikom,Date of Submission for TOR: ,Date of Submission for EC: 04 Jun 2022 ,Non-Coal Mining,SERENE VEMPENY,Deferred by SEAC
2294,SIA/KL/MIN/272116/2022,2552/EC2/2019/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for EC: 10 May 2022 ,Date of Ec Granted : 02 Aug 2022,Non-Coal Mining,HARITHA CONSULTANTS,EC Granted
2295,SIA/KL/MIN/94447/2019,1260/EC2/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for TOR: ,Date of Submission for EC: 05 Feb 2019 ,Non-Coal Mining,BUILDING STONE QUARRY OF M/S K.T CRUSHERS & AGGREGATES PVT. LTD,Under examination of SEIAA - Processed offline
2296,SIA/KL/MIN/52840/2016,,Kerala,Kottayam,Kanjirappally,Date of Submission for TOR: ,Date of Submission for EC: 13 Apr 2016 ,Non-Coal Mining,MOUNT VALLEY GRANITE INDUSTRIES,TransferToDEIAA
2297,SIA/KL/MIN/95144/2019,1269/EC2/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 09 Feb 2019 ,Date of Ec Granted : 21 Oct 2019,Non-Coal Mining,ABDUL GAFOOR QUARRY,EC Granted - Processed offline
2298,SIA/KL/MIN/129623/2019,1537/EC3/2019/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for EC: 05 Dec 2019 ,Date of Ec Granted : 08 Jul 2022,Non-Coal Mining,M/S MANJERI CITY INFRASTRUCTURES AND DEVELOPERS LLP,EC Granted
2299,SIA/KL/NCP/53273/2016,1126/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 24 Feb 2017 ,INFRA-1,SOWPARNIKA PROJECTS AND INFRASTRUCTURE PVT LTD,Delisted
2300,SIA/KL/MIN/195424/2021,1902/EC4/2021/SEIAA,Kerala,Kannur,Taliparamba,Date of Submission for EC: 22 Jun 2021 ,Date of Ec Granted : 01 Sep 2022,Non-Coal Mining,KANNUR KALLUKOTHU THOZHILALI KSHEMA SAHAKARANA SANGAM LTD,EC Granted
2301,SIA/KL/INFRA2/410612/2022,2167/EC1/2022/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 15 Dec 2022 ,INFRA-2, SOBHA DEVELOPERS PUNE LIMITED,Agenda Uploaded by SEAC
2302,SIA/KL/MIN/412002/2022,2185/EC1/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 06 Jan 2023 ,Non-Coal Mining,OTTAPPALAM TALUK KARINKAL QUARRY,ADS by SEAC
2303,SIA/KL/NCP/60559/2016,1112/EC/SEIAA/KL/2017,Kerala,Malappuram,Ernad,Date of Submission for TOR: ,Date of Submission for EC: 22 Nov 2016 ,INFRA-1,ALPINE WAREHOUSING LLP,Site Visit by SEAC - EC ISSUED BY80 SEIAA
2304,SIA/KL/NCP/60610/2016,,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 23 Nov 2016 ,INFRA-1,MR T S ASOK,WithdrawEC
2305,SIA/KL/MIN/136067/2020,1587/EC1/2020/SEIAA,Kerala,Thiruvananthapuram,Nedumangad,Date of Submission for EC: 17 Feb 2020 ,Date of Ec Granted : 23 Jul 2022,Non-Coal Mining,M/S. ADANI VIZHINJAM PORT PRIVATE LIMITED,EC Granted
2306,SIA/KL/MIN/35199/2019,1461/EC2/2019/SEIAA,Kerala,Thrissur,Mukundapuram,Date of Submission for TOR: ,Date of Submission for EC: 24 Apr 2019 ,Non-Coal Mining,HARITHA CONSULTANTS,Delisted
2307,SIA/KL/MIN/90625/2019,,Kerala,Idukki,Thodupuzha,Date of Submission for TOR: ,Date of Submission for EC: 22 May 2020 ,Non-Coal Mining,BUILDING STONE QUARRY OF MR VARGHEESE KURIAN,Delisted
2308,SIA/KL/MIN/37768/2019,1462/EC2/2019/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2019 ,Non-Coal Mining,AL FATHIMA CRUSHER INDIA PVT LTD,Under examination of SEIAA - Processed offline
2309,SIA/KL/MIN/46239/2019,1533/EC4/2019/SEIAA,Kerala,Kozhikode,Quilandy,Date of Submission for TOR: ,Date of Submission for EC: 06 Dec 2019 ,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF NASAR,Delisted
2310,SIA/KL/MIN/159489/2020,2120/EC2/2022/SEIAA,Kerala,Wayanad,Mananthavady,Date of Submission for TOR: ,Date of Submission for EC: 17 Apr 2023 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF SHRI. SUDHEESH A T,Agenda Uploaded by SEAC
2311,SIA/KL/MIN/176680/2020,1877/EC3/2021/SEIAA,Kerala,Kottayam,Kanjirappally,Date of Submission for TOR: ,Date of Submission for EC: 15 Aug 2021 ,Non-Coal Mining,KORAH AND CONSULTANTS,Agenda Uploaded by SEAC
2312,SIA/KL/MIS/56889/2016,,Kerala,Malappuram,Tirur,Date of Submission for TOR: ,Date of Submission for EC: 30 Jun 2016 ,INFRA-2,KITCO LTD,Delisted
2313,SIA/KL/NCP/71679/2017,1171/EC/SEIAA/KL/2017,Kerala,Kottayam,Kottayam,Date of Submission for TOR: ,Date of Submission for EC: 18 Dec 2017 ,INFRA-1,CARITAS HOSPITAL,Delisted
2314,SIA/KL/MIN/42167/2016,,Kerala,Pathanamthitta,Ranni,Date of Submission for TOR: ,Date of Submission for EC: 23 Jan 2016 ,Non-Coal Mining,SATHYAN C,TransferToDEIAA
2315,SIA/KL/MIN/269321/2022,2174/EC3/2022/SEIAA,Kerala,Ernakulam,Kothamangalam,Date of Submission for TOR: ,Date of Submission for EC: 12 Apr 2023 ,Non-Coal Mining,SAJEEV ABDULKHADER,Agenda Uploaded by SEAC
2316,SIA/KL/MIN/140436/2020,1675/EC2/2020/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for TOR: ,Date of Submission for EC: 28 May 2020 ,Non-Coal Mining,BUILDING STONE QUARRY OF AISHWARYA GRANITES,Rejection Letter Granted
2317,SIA/KL/MIN/163887/2020,,Kerala,Ernakulam,Kunnathunad,Date of Submission for TOR: ,Date of Submission for EC: 17 Jul 2020 ,Non-Coal Mining,COCHIN GRANITES PULICKAL ASSOCIATES,WithdrawEC
2318,SIA/KL/MIN/196571/2021,1932/EC3/2022/SEIAA,Kerala,Ernakulam,Kanayannur,Date of Submission for EC: 03 Oct 2021 ,Date of Ec Granted : 01 Sep 2022,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF NAZAR K A,EC Granted
2319,SIA/KL/MIN/203330/2021,1937/EC3/2022/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for EC: 10 Jan 2022 ,Date of Ec Granted : 18 Feb 2023,Non-Coal Mining,M/S. MARIYAN GRANITES,EC Granted
2320,SIA/KL/MIN/266526/2022,2040/EC6/2022/SEIAA,Kerala,Thrissur,Thalapilly,Date of Submission for TOR: ,Date of Submission for EC: 06 Jul 2022 ,Non-Coal Mining,ERIKKALIL KRISHNAKUMAR,Agenda Uploaded by SEAC
2321,SIA/KL/MIN/267551/2022,,Kerala,Wayanad,Sulthanbathery,Date of Submission for TOR: ,Date of Submission for EC: 13 Apr 2022 ,Non-Coal Mining,PLACKAPARAMBIL MATHEW,Delisted
2322,SIA/KL/MIN/411101/2022,1847/EC1/2020/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2023 ,Non-Coal Mining,VIJAYAN PALLICKAL,Agenda Uploaded by SEIAA
