"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"1309",2,"SIA/CG/MIN/40712/2019","OL/EC/MIN/SURGUJA/939","Changori Limestone  Mine","MANOJ KUMAR  AGRAWAL","EC Granted","EC",NA
"1310",3,"SIA/CG/MIN/62597/2017","","SINGHANWAHI SAND MINE","SINGHANWAHI  SAND MINE","TransferToDEIAA","EC",NA
"1311",4,"SIA/CG/IND/67402/2017","OL/EC/IND/RAIPUR/628","ISKCON STRIPS PRIVATE LIMITED","ISKCON STRIPS PRIVATE LIMITED","EC Granted","EC",NA
"1312",2,"SIA/CG/MIN/57734/2016","","KONDAGAON SAND QUARRY","KONDAGAON SAND QUARRY","Delisted","EC",NA
"1313",3,"SIA/CG/MIN/32052/2015","OL/EC/LIMESTONE_MINE/BHATAPARA/93","KOT Lime Stone Quarry [1.367 hec.]","RAMESH KUMAR SAHU","EC Granted","EC",NA
"1314",5,"SIA/CG/MIN/456015/2023","","Kewtintola ordinary stone Quarry","GANPATI METALS AND MINERALS","Under examination of SEIAA","EC",NA
"1315",6,"SIA/CG/MIN/53908/2016","OL/EC/SANDMINE/GARIYABANDH/458","Patharri Sand Mine","SARPANCH BHENDRI","EC Granted","EC",NA
"1316",7,"SIA/CG/MIN/53911/2016","OL/EC/SANDMINE/BILASPUR/459","Hathbandh Sand Mine","SARPANCH AMLIDIH HATHBANDH","EC Granted","EC",NA
"1317",8,"SIA/CG/MIN/152550/2020","OL/EC/MIN/RAJNANDGAON/1296","Hirobai Gond Devdongar Limestone Mine","KRIPAL GOAND","EC Granted","EC",NA
"1318",9,"SIA/CG/MIN/51720/2016","","Gram Panchayat Sungera Sand Mine,Raipur","SACHIV","Delisted","EC",NA
"1319",10,"SIA/CG/MIN/51803/2016","","sarpanch bhatasorhi sand mine","SARPANCH BHATASOREE","Delisted","EC",NA
"1320",3,"SIA/CG/MIN/50857/2016","","Yuva Sam Vikas Sahkari Samiti Maryadit(Stone Mine)","LALIT RAM","Delisted","EC",NA
"1321",4,"SIA/CG/MIN/50858/2016","","Stone quarry village Gumdha","KAMAL SOMANI","Delisted","EC",NA
"1322",5,"SIA/CG/MIN/41926/2019","OL/EC/MIN//RAJNANDGAON/948","Devlal Verma","DEVLAL VERMA","EC Granted","EC",NA
"1323",2,"SIA/CG/MIN/34017/2015","","M/S Key Stone Infra Pvt. Ltd.","MS KEYSTONE PVT LTD","Pending at PP due to eds","EC",NA
"1324",3,"SIA/CG/IND/83046/2018","OL/EC/IND/RAJNANDGAON/166","Change in Fuel for Rolling Mill","ORIENT ISPAT PRIVATE LIMITED","EC Granted","EC",NA
"1325",4,"SIA/CG/MIS/149675/2020","OL/EC/MIS/RAIPUR/1269","Mayfare Lake Resort","MAYFAIR LAKE RESORT","EC Granted","EC",NA
"1326",5,"SIA/CG/MIN/143680/2020","OL/EC/MIN/RAIGARH/1185","F-2 Belariya Ordinary Sand Quarry","KULDEEP SINGH AHUJA","EC Granted","EC",NA
"1327",6,"SIA/CG/IND/63870/2017","OL/EC/INDUSTRY/RAIGHARH/576","Manufacturing of rolletd products through Induction furnace and Rolling mill HOT CHARGING Process","NR TMT INDIA PRIVATE LIMITED","EC Granted","EC",NA
"1328",7,"SIA/CG/MIN/258392/2022","OL/EC/MIN/BALODABAZAR/1948","Dhabadih Limestone Mine of Sanjay Agrawal","SANJAY AGRAWAL","For further consideration(SEAC)","EC",NA
"1329",8,"SIA/CG/MIN/146218/2020","OL/EC/MIN/DHAMTARI/1215","Y-1 Kareli Chhoti Ordinary Sand Quarry","SUNIL KUMAR KHANDELIYA","EC Granted","EC",NA
"1330",9,"SIA/CG/MIN/255551/2022","OL/EC/MIN/RAIGARH/1928","usrout sand mine","NAMONARAYAN PATEL","EC Granted","EC",NA
"1331",10,"SIA/CG/MIN/276626/2022","OL/EC/MIN/MAHASAMUND/2068","Sher Brick Earthclay Quarry & Fix Chimney Brick Plant of Priti Sharma","PRITI SHARMA","Awaiting EC","EC",NA
"1332",1,"SIA/CG/MIN/39067/2019","OL/EC/MIN/BALRAMPUR/918","Sand Excavation Project of Amar Sai (Sarpanch), Gram Panchayat Parasdiha (Jamai)","SARPANCH GRAM PANCHAYAT PARASDIHA","Delisted","EC",NA
"1333",2,"SIA/CG/MIN/211236/2021","","Budhelal Stone Quarry, Budgahan","ASHUTOSH SANYASHI MINING CONSULTANCY","Delisted","EC",NA
"1334",6,"SIA/CG/MIN/435684/2023","OL/EC/MIN/RAIPUR/2564","BUDERA LIMESTONE QUARRY","GOVIND SAHU","For further consideration(SEAC)","EC",NA
"1335",7,"SIA/CG/MIN/52634/2016","","M/s Anil Kumar Agrawal Brick Earth Mine in Village Doma, Teh Dhamdha Dist Durg Chhattisgarh","MS ANIL KUMAR AGRAWAL BRICK EARTH MINE","Delisted","EC",NA
"1336",2,"SIA/CG/MIN/148516/2020","OL/EC/MIN/KORBA/1250","C-1 Bango Ordinary Sand Quarry","SMT. SEETA DEVI AGRAWAL","EC Granted","EC",NA
"1337",3,"SIA/CG/MIN/164572/2020","OL/EC/MIN/RAIGARH/1354","Tihlirampur sand mine of M/s. Maa Tarini Traders","TIHLIRAMPUR SAND MINE OF MS MAA TARINI TRADERS","EC Granted","EC",NA
"1338",4,"SIA/CG/MIN/17803/2015","","Proposed Limestone Mine (M.L. Area- 35.864 ha) with production capacity 0.725 Million TPA (ROM) At Village- Dhandhani, Tehsil- Balodabazar, District- Balodabazar- Bhatapara (Chhattisgarh)","M/S. EMAMI CEMENT LTD.","EC Granted - Processed offline","EC",NA
"1339",5,"SIA/CG/MIN/31812/2015","OL/EC/FLYASH_BRICKS/BILASPUR/73","M/s Iqbal Bricks","IQBAL BRICKS","EC Granted","EC",NA
"1340",7,"SIA/CG/MIN/288988/2022","OL/EC/MIN/RAJNANDGAON/2132","Era Brick Earth Quarry Project Proponent Smt Kaushilya Devi Chakradhari  Area 5.28 Acre","SMT. KAUSHILYA DEVI CHAKRADHARI","Request for withdraw","EC",NA
"1341",10,"SIA/CG/MIN/74110/2018","OL/EC/MIN/BASTAR/681","Rajoor Limestone Mine","SMT USHA RAJPURIA","Rejection Letter Granted","EC",NA
"1342",2,"SIA/CG/MIN/32670/2015","OL/EC/SANDMINE/RAIGARH/144","Aurabhatha sand mine raigarh","GRAM PANCHAYAT AURABHATHA","EC Granted","EC",NA
"1343",3,"SIA/CG/MIN/33120/2015","OL/EC/BRICKS/BILASPUR/166","Sagar Brick Earth Quarry","SAGAR BRICK EARTH QUARRY","EC Granted","EC",NA
"1344",5,"SIA/CG/MIN/436318/2023","OL/EC/MIN/KORBA/2573","Kudmura-I Sand Quarry","BIJMOTI RATHIYA","Request for withdraw","EC",NA
"1345",6,"SIA/CG/MIN/454738/2023","","Kailash Naik","KAILASH NAIK","Under examination of SEIAA","EC",NA
"1346",7,"SIA/CG/MIN/454953/2023","","Rajkishore Tamrakar","RAJ TAMRAKAR","Under examination of SEIAA","EC",NA
"1347",8,"SIA/CG/MIN/455210/2023","","MOHRENGA LIMESTONE QUARRY","ARVIND GUPTA","Under examination of SEIAA","EC",NA
"1348",5,"SIA/CG/MIN/143497/2020","OL/EC/MIN/J_CHAMPA/1181","Bhada Sand Mine of Kumari Nikita Gumber","BHADA SAND MINE OF KU. NIKITA GUMBER","EC Granted","EC",NA
"1349",1,"SIA/CG/MIN/62426/2019","OL/EC/MIN/GARIABAND/981","Basin Flagstone Quarry Mine of Mr. Fagendra Yadu Over an area of 0.88 Ha.  at village Basin under Rajim Tahasil  of Gariaband Dist. ,  Chattisgarh with  the  Cluster area  of  35.151 Ha.","FAGENDRA YADU","EC Granted","EC",NA
"1350",2,"SIA/CG/MIN/251604/2022","OL/EC/MIN/SURAJPUR/1923","Premnagar Ordinery Stone Quarry  of Satyanarayan Singh","PREMNAGAR ORDINERY STONE QUARRY OF SATYANARAYAN SINGH","EC Granted","EC",NA
"1351",3,"SIA/CG/MIN/252851/2022","","Akaltari Sand Mine of  Jitendra Jaiswal","AKALTARI SAND MINE OF JITENDRA JAISWAL","WithdrawEC","EC",NA
"1352",4,"SIA/CG/MIN/456479/2023","","Love Kumar Singh","LOVE SINGH","Under examination of SEIAA","EC",NA
"1353",5,"SIA/CG/MIN/454184/2023","","Bajrang Lal Agrawal","BAJRANG AGRAWAL","Pending at PP due to eds","EC",NA
"1354",6,"SIA/CG/MIN/453107/2023","","Ayush Kumar Agrawal","AYUSH AGRAWAL","Pending at PP due to eds","EC",NA
"1355",7,"SIA/CG/MIN/454409/2023","","Deepak Kumar Lakra","DEEPAK LAKRA","Pending at PP due to eds","EC",NA
"1356",8,"SIA/CG/MIN/454626/2023","","Harpreet Singh","HARPREET SINGH","Pending at PP due to eds","EC",NA
"1357",9,"SIA/CG/MIN/454322/2023","","Dayavanti Pandey","DAYAVANTI PANDEY","Under examination of SEIAA","EC",NA
"1358",10,"SIA/CG/MIN/446411/2023","","Aroud Sand Mine","SATYAVATI","Under examination of SEIAA","EC",NA
"1359",7,"SIA/CG/MIN/208136/2021","OL/EC/MIN/JANJGIR_CHAMPA/1634","Chhitapadariya Dolomite Quarry of Gurushree Minerals Pvt Ltd","CHHITAPADARIYA DOLOMITE QUARRY OF GURUSHREE MINERALS PVT LTD","EC Granted","EC",NA
"1360",2,"SIA/CG/MIN/204249/2021","OL/EC/MIN/SURAJPUR/1619","Bhediya Brick Earthclay Quarry Mine & Fix Chimney Brick Plant of Kamla Devi","BHEDIYA BRICK EARTHCLAY QUARRY MINE & FIX CHIMNEY BRICK PLANT OF KAMLA DEVI","EC Granted","EC",NA
"1361",3,"SIA/CG/MIN/53286/2016","","AMIT GAWRI AKOLA CLAY MINE","AMIT GAWRI AKOLA CLAY MINE","Delisted","EC",NA
"1362",4,"SIA/CG/MIN/53320/2016","","VIDHYASHARAN TIWARI STONE MINE","VIDHYASHARAN TIWARI STONEMINE","Delisted","EC",NA
"1363",3,"SIA/CG/MIN/51795/2016","","Gram Panchayat Khairkut Sand Mine","GRAM PANCHAYAT KHAIRKHUT","Delisted","EC",NA
"1364",4,"SIA/CG/MIN/197429/2021","","M/s CHEEMA BRICKS ACHHARIDIH","MS CHEEMA BRICKS ACHHARIDIH","Delisted","EC",NA
"1365",5,"SIA/CG/MIN/432470/2023","OL/EC/MIN/BALODABAZAR/2510","M/s.Singhania Enterprises","SINGHANIA ENTERPRISES","For further consideration(SEAC)","EC",NA
"1366",3,"SIA/CG/MIN/45639/2019","OL/EC/MIN/DHAMTARI/992","rajpur sand mine","ASHISH RAJPUR","EC Granted","EC",NA
"1367",4,"SIA/CG/MIN/50646/2016","","Flag stone Quarry Village Ghodari","NEHA AGRAWAL","Delisted","EC",NA
"1368",5,"SIA/CG/MIN/59125/2016","OL/EC/SANDMINE/BIJAPUR/497","Cherkanti Ordinary Sand Mine","SARPANCH GRAM PANCHAYAT KADENAR","WithdrawEC","EC",NA
"1369",6,"SIA/CG/MIN/59145/2016","OL/EC/SANDMINE/BALOD/499","Pond Sand Mine","POND SAND MINE","EC Granted","EC",NA
"1370",7,"SIA/CG/MIN/36068/2019","OL/EC/MIN/RAJNANDGAON/902A","MAHESH KUMAR SHARMA(Rengakathera White Clay Quarry)","MAHESH  KUMAR SHARMA","EC Granted","EC",NA
"1371",4,"SIA/CG/MIN/454740/2023","","Shivnath Prasad Jaiswal","SHIVNATH JAISWAL","Pending at PP due to eds","EC",NA
"1372",5,"SIA/CG/MIN/454537/2023","","Kudmura- I Sand Quarry","BIJMOTI RATHIYA","Under examination of SEIAA","EC",NA
"1373",6,"SIA/CG/MIN/446645/2023","OL/EC/MIN/JANJGIR_CHAMPA/1854","Gurushree Minerals Pvt.Ltd","GURUSHREE MINERALS PRIVATE LIMITED","Agenda Uploaded by SEAC","EC",NA
"1374",7,"SIA/CG/MIN/454146/2023","","Badetumnar Sand Quarry","ASHWANI JHADI","Under examination of SEIAA","EC",NA
"1375",8,"SIA/CG/MIN/454302/2023","","Harishankar Garg","HARISHANKER GARG","Pending at PP due to eds","EC",NA
"1376",9,"SIA/CG/MIN/453855/2023","","Mohan Lal Jain","MOHAN JAIN","Pending at PP due to eds","EC",NA
"1377",10,"SIA/CG/MIN/454582/2023","","Umashankar Heda","UMA HEDA","Under examination of SEIAA","EC",NA
"1378",1,"SIA/CG/IND/31805/2015","OL/EC/STONECRUSHER/RAIPUR/72","","MAA MAHALAXMI STONE CRUSHER","EC Granted","EC",NA
"1379",2,"SIA/CG/MIN/31937/2015","OL/EC/CLAYMINE/RAIPUR/84","Suresh Lalwani","SURESH LAWANI","EC Granted","EC",NA
"1380",3,"SIA/CG/MIN/32675/2015","OL/EC/SANDMINE/DHAMTARI/145","Aroud Dhmatari Sand Mine","SARPANCH AROUD DHAMTARI","EC Granted","EC",NA
"1381",4,"SIA/CG/MIN/32689/2015","OL/EC/SANDMINE/BEMETARA/149","Budhajaung Sand Mine","SARPANCH ANTARGARHI","EC Granted","EC",NA
"1382",5,"SIA/CG/MIN/33366/2015","OL/EC/SANDMINE/JANJGIR-CHAMPA/178","Khorsi Sand Project","KHORSI SAND PEROJECT","EC Granted","EC",NA
"1383",6,"SIA/CG/MIN/39091/2016","OL/EC/STONE_MINE/KORIA/296","Anil Buildcon Pvt Ltd Partner Pradeep Kumar Verma
Stone Quarry ( Village-Bhakhar Tehsil - Baikunthpur District-Koriya","ANIL BUILDCON PVT LTD PARTNER PRADEEP KUMAR VERMA","EC Granted","EC",NA
"1384",10,"SIA/CG/MIN/159750/2020","OL/EC/MIN/BILASPUR/1327","Amaldiha  sand mine of Rajnish Singh","AMALDIHA  SAND MINE OF RAJNISH SINGH","EC Granted","EC",NA
"1385",1,"SIA/CG/MIN/38758/2016","OL/EC/SANDMINE/BASTAR/292","sand mining project belgaon
gram panchayat baniyagaon","SARPANCH GRAM PANCHAYAT BANIYAGAON","EC Granted","EC",NA
"1386",2,"SIA/CG/MIN/42308/2016","OL/EC/SANDMINE/DANTEWADA/334","gram panchayat injeram","SARPANCH INJERAM","EC Granted","EC",NA
"1387",7,"SIA/CG/MIS/162066/2020","OL/EC/MIS/RAIPUR/1339","Solus Mall by Sun and Sun Inframetric Pvt Limited","SUN AND SUN INFRAMETRIC PVT LTD","EC Granted","EC",NA
"1388",1,"SIA/CG/MIN/72885/2021","OL/EC/MIN/RAIGARH/1670","Proposed Gudeli Limestone Mining Project;, Area: 2.926 Hect.; Production Capacity of Limestone : 1,10,829.38 tonnes Near Village:- Gudeli, Tehsil:- Sarangarh, District:- Raigarh (C.G.). of M/s. Jagdamba Sponge Private Limited (Director: Shri Shiv Agrawal)","SHIV AGRAWAL","EC Granted","EC",NA
"1389",2,"SIA/CG/MIN/415260/2023","","Baturabahar Ordinary Stone Temporary Permit Quarry of M/s. Tirupati Buildcon Pvt. Ltd.","TIRUPATI BUILD-CON PRIVATE LIMITED","Request for withdraw","EC",NA
"1390",3,"SIA/CG/MIN/411932/2022","OL/EC/MIN/KORIYA/2241","Hastinapur Crusher stone Quarry , shri Dev kumar Patel , area - 1.070 ha.","DEV PATEL","Rejection Letter Granted","EC",NA
"1391",5,"SIA/CG/MIN/446203/2023","","Smt. Swati Banjare","SWATI BANJARE","Under examination of SEIAA","EC",NA
"1392",7,"SIA/CG/MIN/31825/1900","","A Mines","XYZ  MINE","WithdrawEC","EC",NA
"1393",8,"SIA/CG/MIN/34335/2019","","Dumariya Sand Quarry","SARPANCH DUMARIYA VILLAGE","Delisted","EC",NA
"1394",9,"SIA/CG/MIN/193111/2021","OL/EC/MIN/SURAJPUR/1547","Kandrai Sand Mine","KANDRAI SAND MINE OF RAJA SONI","EC Granted","EC",NA
"1395",10,"SIA/CG/MIN/194950/2021","OL/EC/MIN/SURAJPUR/1541","U -1, Premnagar Sand Quarry","PREMNAGAR SAND QUARRY","EC Granted","EC",NA
"1396",1,"SIA/CG/MIN/263901/2022","","Semai Stone Quarry of M/s. Maa Jagdambey Bhavani Stone Works","DEVENDRA CHAUBEY","WithdrawEC","EC",NA
"1397",3,"SIA/CG/MIN/452638/2023","","M/s Vidyasagar Infrastructure, Partner Shri Mukesh Kumar Jain","VIDYASAGAR INFRASTRUCTURES","Pending at PP due to eds","EC",NA
"1398",6,"SIA/CG/MIN/454174/2023","","Umashankar Heda","UMA HEDA","Under examination of SEIAA","EC",NA
"1399",7,"SIA/CG/MIN/454193/2023","","Bhitghara Ordinary Stone Mine of Amit Kumar Jain","AMIT JAIN","Under examination of SEIAA","EC",NA
"1400",8,"SIA/CG/MIN/446674/2023","OL/EC/MIN/JANJGIR_CHAMPA/1854","Gurushree Minerals Pvt. Ltd","GURUSHREE MINERALS PRIVATE LIMITED","Agenda Uploaded by SEAC","EC",NA
"1401",9,"SIA/CG/MIN/454221/2023","","Bodokachhar Brick Earth Quarry of Ramesh Yadav","RAMESH YADAV","Under examination of SEIAA","EC",NA
"1402",10,"SIA/CG/MIN/454901/2023","","FLAGSTONE QUARRY, VILLAGE KURDI,PROP. SMT. RAJNI SINGH","SMT. RAJNI SINGH","Under examination of SEIAA","EC",NA
"1403",1,"SIA/CG/MIN/58708/2016","OL/EC/CAND_MINE/KANKER/489","GRAM PANCHAYT BHILAI SAND MINE","GRAM PANCHAYAT BHILAI SAND QUARRY","EC Granted","EC",NA
"1404",4,"SIA/CG/MIN/60087/2019","OL/EC/MIN/KANKER/1529","Kanhanpuri Black Granite Mine","KANHANPURI BLACK GRANITE MINE","EC Granted","EC",NA
"1405",5,"SIA/CG/MIN/192967/2021","OL/EC/MIN/SURAJPUR/1514","Khopa Sand Mine - 2","KHOPA SAND MINE 2 OF RAKESH AGRAWAL","EC Granted","EC",NA
"1406",6,"SIA/CG/MIN/204503/2021","","Suhela Limestone Mines","ASHUTOSH SANYASHI MINING CONSULTANCY","Delisted","EC",NA
"1407",7,"SIA/CG/MIS/230220/2021","OL/EC/MIS/RAIPUR/1819","Proposed Affordable Rental Housing Scheme","INDIAN OIL CORPORATION LIMITED","For further consideration(SEAC)","EC",NA
"1408",8,"SIA/CG/MIN/268564/2022","OL/EC/MIN/DHAMTARI/1994","bheetarras sand mine","DEEPAK GUPTA","Rejected by SEIAA","EC",NA
"1409",9,"SIA/CG/MIN/74075/2019","OL/EC/MIN/RAJNANDGAON/1074","Dumerdihkala Limestone mine     Abhay Kumar Jain","SHRI ABHAY  KUMAR JAIN","Awaiting EC","EC",NA
"1410",10,"SIA/CG/MIN/432764/2023","OL/EC/MIN/JASHPUR/2508","Baluwabahar Sand Quarry of Amrita Bara (Sachiv)","AMRITA BARA","EC Granted","EC",NA
"1411",1,"SIA/CG/MIN/455701/2023","","Rohit Khediya","ROHIT KHEDIA","Under examination of SEIAA","EC",NA
"1412",6,"SIA/CG/IND/16758/2016","OL/EC/LPG_BOTTLING_PLANT/RAIPUR/328","","BHARAT PETROLEUM CORPORATION LIMITED","EC Granted - Processed offline","EC",NA
"1413",7,"SIA/CG/MIN/40669/2016","OL/EC/SANDMINE/DHAMTARI/303","Donar Sand Mine","SARPANCH DONAR","EC Granted","EC",NA
"1414",8,"SIA/CG/MIN/273340/2022","OL/EC/MIN/BALRAMPUR/2028","Bheski Low Grade Limestone Mine for Making Gitti of Kamla Devi","KAMLA DEVI","For further consideration(SEAC)","EC",NA
"1415",10,"SIA/CG/MIN/415516/2023","OL/EC/MIN/BALRAMPUR/2288","Bhondna Limestone Quarry  ,AREA - 1.056 ha. , Applicant- shri Abhishek pratap singh deo","ABHISHEK SINGH DEO","Rejected - Processed offline","EC",NA
"1416",4,"SIA/CG/MIN/433333/2023","OL/EC/MIN/KONDAGAON/2525","Gattipalna Granite Mine","KANHANPURI BLACK GRANITE MINE","For further consideration(SEAC)","EC",NA
"1417",10,"SIA/CG/MIN/191299/2021","OL/EC/MIN/SURGUJA/1507","Amdi Limestone mine of Rajendra Prasad Gupta","AMDI LIMESTONE MINE OF RAJENDRA PRASAD GUPTA","EC Granted","EC",NA
"1418",1,"SIA/CG/MIN/135450/2020","OL/EC/SAND_MIN/DHAMTARI/1102","Nahardih Sand Mine of Uttam Singh","NAHARDIH SAND MINE OF UTTAM SINGH","EC Granted","EC",NA
"1419",2,"SIA/CG/MIN/227127/2021","OL/EC/MIN/SURGUJA/1789","Manja Ordinary Stone Mine of Shri Shubham Agrawal","SHUBHAM AGRAWAL","For further consideration(SEAC)","EC",NA
"1420",5,"SIA/CG/IND1/407019/2022","OL/EC/IND1/RAIPUR/2212","CHHATTISGARH FERRO TRADES PVT. LTD.","CHHATISGARH FERRO TRADES PRIVATE LIMITED","Awaiting EC","EC",NA
"1421",2,"SIA/CG/MIN/44545/2017","OL/EC/MIN/RAJNANDGAON/999","Kanchanben Chauhan Ordinary Clay Quarry for making Bricks","KANCHAN BEN CHAUHAN","EC Granted","EC",NA
"1422",3,"SIA/CG/MIN/144140/2020","OL/EC/MIN/RAIPUR/1190","biladi low grade lime stone quarry","SANJAY SEHGAL","Agenda Uploaded by SEIAA","EC",NA
"1423",4,"SIA/CG/MIN/58937/2019","OL/EC/MIN/DURG/1488-B","Alpa Shrivastava Medesara Limestone Mine","SMT. ALPA SHRIVASTAVA MEDESARA LIMESTONE MINE","EC Granted","EC",NA
"1424",5,"SIA/CG/MIN/196257/2021","OL/EC/MIN/DURG/1545","SHRI NATWAR LAL TAMRAKAR DOLOMITE MINE PENDRITARAI DURG CG","NATWAR LAL TAMRAKAR DOLOMITE QUARRY PENDRITARAI","EC Granted","EC",NA
"1425",6,"SIA/CG/MIN/157093/2020","","Pampapur Stone Quarry of Awadhesh Kumar Agrawal","PAMPAPUR STONE QUARRY OF AWADHESH KUMAR AGRAWAL","WithdrawEC","EC",NA
"1426",3,"SIA/CG/IND/75341/2018","OL/EC/IND/RAIPUR/724","INDIAL ISPAT WORKS PRIVATE LIMITED","INDIAN ISPAT WORKS PRIVATE LIMITED","EC Granted","EC",NA
"1427",5,"SIA/CG/MIN/125898/2019","OL/EC/MIN/B_BAZAAR/1025","Siriyadih Sand Mine of Ashish Kumar Agrawal","SIRIYADIH SAND MINE OF ASHISH KUMAR AGRAWAL","EC Granted","EC",NA
"1428",6,"SIA/CG/MIN/51426/2016","","Daua Ram Sahu","DAUA RAM SAHU","Delisted","EC",NA
"1429",7,"SIA/CG/MIN/63990/2017","OL/EC/LIME_STONE/JANJGIR_CHAMPA/580","Pathrakundi Limestone Mine","AVADHESH JAIN","EC Granted","EC",NA
"1430",10,"SIA/CG/NCP/67764/2017","OL/EC/NCP/RAIPUR/634","AVINASH Capital Homes 2","ANAND SINGHANIA","EC Granted","EC",NA
"1431",2,"SIA/CG/MIN/226956/2021","OL/EC/MIN/BALODABAZAR/1783","TARASIV BRICK EARTH CLAY MINE BALODABAZAR BHATAPARA 1.04 HA","TARASHIV BRICK EARTH CLAY MINE, BALODABAZAR - BHATAPARA, CHHATTISGARH","Awaiting EC","EC",NA
"1432",10,"SIA/CG/MIN/454672/2023","","Arvind Tiwari","ARVIND TIWARI","Pending at PP due to eds","EC",NA
"1433",5,"SIA/CG/MIN/32270/2015","OL/EC/STONEMINE/RAIPUR/108","Dhansuli stone mine","DHANSULI LIME STONE MINE","EC Granted","EC",NA
"1434",4,"SIA/CG/MIN/60845/2016","OL/EC/SANDMINE/GARIYABANDH/531","kododbatta b sand mines","SARPANCH KODOBATTARA","EC Granted","EC",NA
"1435",5,"SIA/CG/MIN/147692/2020","OL/EC/MIN/RAJNANDGAON/1233","Leelawati Haswani Joratarai Limestone Mine","LEELAWATI HASWANI MINE","EC Granted","EC",NA
"1436",6,"SIA/CG/MIN/62825/2020","OL/EC/FLAGSTONE/GARIABAND/979","Basin  Flagstone  Quarry Mine of Neelam Kumar  Sahu","NEELAM KUMAR SAHU","Under examination of SEIAA after SEAC","EC",NA
"1437",7,"SIA/CG/MIS/76269/2020","OL/EC/MIS/RAIPUR/2008","Proposed Expansion Project of Common Biomedical Waste Treatment Facility by SMS Watergrace Enviroprotect Pvt. Ltd.","M/S. SMS WATERGRACE ENVIROPROTECT PVT. LTD.","EC Granted","EC",NA
"1438",8,"SIA/CG/MIN/413669/2023","OL/EC/MIN/DURG/2261","Piparchhedi Sand Mine (Area-4.856 Ha)","RAJAN MANIRAJ","For further consideration(SEAC)","EC",NA
"1439",9,"SIA/CG/MIN/413306/2023","OL/EC/MIN/KABIRDHAM/1991","Bauxite Mining lease at Village Salgi with an Area 42.646 Ha","CHHATTISGARH MINERAL DEVELOPMENT CORPORATION LIMITED","EC Granted","EC",NA
"1440",10,"SIA/CG/MIN/432808/2023","OL/EC/MIN/BIJAPUR/2509","Mingachal-1 Sand Quarry","LAXMI SAKNI","Under examination of SEIAA after SEAC","EC",NA
"1441",1,"SIA/CG/MIN/212141/2021","OL/EC/MIN/BASTAR/1652","TIKANPAL LIMESTONE QUARRY","SHRI SANJAY MATHRANI","EC Granted","EC",NA
"1442",2,"SIA/CG/MIN/212633/2021","OL/EC/SANDMINE/GARIABANDH/1681","bidora sand mine","BIDORA  SAND MINE","EC Granted - Processed offline","EC",NA
"1443",3,"SIA/CG/MIN/165206/2020","OL/EC/MIN/SURGUJA/1365","Stone Quarry Village Manja 0.567 Ha.","DEEVEE PROJECTS LIMITED","Rejection Letter Granted","EC",NA
"1444",4,"SIA/CG/MIN/454477/2023","","M/s. Rajni Stone Industries , Prop. Rajni Bai Talreja","RAJNI TALREJA","Pending at PP due to eds","EC",NA
"1445",1,"SIA/CG/MIN/434306/2023","OL/EC/MIN/KABIRDHAM/2531","Sunit Tamboli  (Proprietor of Asha Minerals)","SUNIT TAMBOLI","For further consideration(SEAC)","EC",NA
"1446",2,"SIA/CG/MIN/434194/2023","","Raj Kumar Agrawal","RAJKUMAR AGRAWAL","Under examination of SEIAA","EC",NA
"1447",3,"SIA/CG/MIN/431350/2023","OL/EC/MIN/KORIYA/2496","Mayank Agrawal","MAYANK AGRAWAL","Under examination of SEIAA after SEAC","EC",NA
"1448",6,"SIA/CG/MIN/34200/2015","OL/EC/SANDMINE/RAIGARH/213","Gram Panchayat baradoli sand mine","GRAM PANCHAYAT KANCHANPUR SAND MINE","EC Granted","EC",NA
"1449",10,"SIA/CG/MIN/135801/2020","","HITENDRA TIWARI","HITENDRA TIWARI","Delisted","EC",NA
"1450",9,"SIA/CG/MIN/32495/2015","OL/EC/STONEMINE/BILASPUR/125","Tirupati Buildcon Pvt Ltd ordinary stone mine","TIRUPATI BUILDCON PVT LTD","EC Granted","EC",NA
"1451",2,"SIA/CG/CMIN/453030/2023","","Expansion of Karwahi Open cast Coal Mine (Gare Palma IV/7 Coal Mine) production capacity from 1.44 MTPA to 1.68 MTPA (Stage –II: 40% expansion) within the existing Mine lease under para 7 (ii) as per EIA Notification and its subsequent amendments till date, located at Village-Karwahi, Khamaria, Saraitola, Dholnara & Bajarmuda, Tehsil– Tamnar, District – Raigarh, Chattisgarh by M/s Sarda Energy & Minerals Limited","SARDA ENERGY AND MINERALS LIMITED","Under examination of SEIAA","EC",NA
"1452",3,"SIA/CG/MIN/453760/2023","","Jitendra Prasad Gabel","JITEND PRASAD","Pending at PP due to eds","EC",NA
"1453",4,"SIA/CG/MIN/438923/2023","","SHRI GURUCHARAN SINGH CHHABDA","SHRI  GURUCHARAN SINGH CHHABDA","Under examination of SEIAA","EC",NA
"1454",7,"SIA/CG/MIN/31155/2015","OL/EC/SENDMINE/SURGUJA/11","Sand Mining Mendrakala","SARPANCH MENDRAKALA","EC Granted","EC",NA
"1455",8,"SIA/CG/MIN/32649/2015","OL/EC/SANDMINE/DHAMTARI/139","Seldip Sand Mine","CEO KURUD SELDIP","EC Granted","EC",NA
