,Unnamed: 0,X,Proposal.No.,File.No.,Project.Name,Company,Proposal.Status,Project.Type,View,Form_Type
165,166,8,SIA/MP/MIN/228729/2021,,Kaithuli Soil/Murrum Quarry,M/S BALVEER SINGH CONTRACTOR,Delisted,EC,, 
166,167,9,SIA/MP/MIN/44093/2019,6634/2019,Gangwariya temporary Stone Quarry,GANGWARIYA METAL STONE QUARRY,EC Granted,EC,, 
167,168,10,SIA/MP/MIN/44159/2019,6738/2020,Chhinda Stone Mine,CHHINDA STONE MINE,EC Granted,EC,, 
168,169,1,SIA/MP/MIN/198552/2021,8257/2021,Padonia Crusher Stone Quarry,KOMAL DANGI,EC Granted,EC,, 
169,170,2,SIA/MP/MIN/166013/2020,7486/2020,DONGRI CRUSHER STONE QUARRY,SHREYA STONE,EC Granted,EC,, 
170,171,5,SIA/MP/MIN/37623/2018,6377/2019,Doraj Khurd Stone Quarry,SMT CHOTI DEVI WO SHRI SHIV CHARAN,EC Granted,EC,, 
171,172,6,SIA/MP/MIS/108112/2019,5758/2018,Sterling Globe Grand of M/s. Sterling Globe Builders.,STERLING GLOBE BUILDER,EC Granted,EC,, 
172,173,7,SIA/MP/MIN/190519/2020,8084/2021,Binyakhedi Stone Quarry,ISHA SONDIYA,EC Granted,EC,, 
173,174,8,SIA/MP/MIN/43603/2019,6553/2019,Lakhanpura Stone & Murrum Quarry (Shri Ravindra Singh Yadav),SHRI RAVINDRA SINGH YADAV,EC Granted,EC,, 
174,175,9,SIA/MP/MIN/187922/2020,,Gopipur Stone Quarry,SHRI AKASH KHATIK,WithdrawEC,EC,, 
175,176,10,SIA/MP/MIN/42575/2019,6666/2019,KUDAARI CRUSHER STONE QUARRY,SANTOSH SHUKLA SAGAR,Delisted,EC,, 
176,177,1,SIA/MP/MIN/49515/2019,6318/2019,Rafadpur Stone (Gitti) Quarry,SARDAR SINGH GURJAR,EC Granted,EC,, 
177,178,2,SIA/MP/MIN/135552/2020,6848/2020,KANKARIYA STONE QUARRY MINE,AMAN PATEL,EC Granted,EC,, 
178,179,3,SIA/MP/MIN/53897/2019,6466/2019,M/s Balaji Stone Crusher,BALAJI STONE CRUSHER BILOUA,EC Granted,EC,, 
179,180,4,SIA/MP/MIN/157921/2020,7285/2020,Phulwari Stone Quarry,SMT GEETA DUBEY,EC Granted,EC,, 
180,181,5,SIA/MP/MIN/154889/2020,7186/2020,KHAIRGHAT SAND QUARRY,MS JAI MAHAKAL ASSOSIATES,EC Granted,EC,, 
181,182,6,SIA/MP/MIN/155218/2020,8066/2021,Shri Virendra Singh Jadoun (Dehariya River Sand Mine),VIRENDRA SINGH JADOUN,Delisted,EC,, 
182,183,7,SIA/MP/MIN/155563/2020,7172/2020,Belpeth sand Quarry,MS JAI MAHAKAL ASSOSIATES,EC Granted,EC,, 
183,184,8,SIA/MP/MIN/175201/2020,7823/2020,Lilatola Crusher Stone Quarry,"M/S SHIV SHAKTI STONE CRUSHER, PROP. SUMITRA CHOUKSEY",EC Granted,EC,, 
184,185,9,SIA/MP/MIN/60935/2021,8303/2021,SARANDI SAND QUARRY,SHRI. RAJESH PATHAK,EC Granted,EC,, 
185,186,10,SIA/MP/MIN/230122/2021,8709/2021,Kasba Barod Stone Quarry,SHREE VIJAYPAL SINGH RAJPUT,EC Granted,EC,, 
186,187,1,SIA/MP/MIN/37072/2019,6346/19,Crusher Stone Quarry Village Batawada,BAPULAL DANGI,EC Granted,EC,, 
187,188,2,SIA/MP/MIN/42300/1900,6565/2019,Toranya Stone Quarry of Shri Radheshyam Gupta,RADHESHYAM GUPTA,EC Granted,EC,, 
188,189,3,SIA/MP/MIN/42324/2019,6637/2019,Katiga Stone Mine,KATIGAA STONE MINES,EC Granted,EC,, 
189,190,4,SIA/MP/MIN/59317/2019,6722/2019,"Harrai Gujran Stone Mining located at village Harrai Gujran, Tehsil Mauganj, District Rewa, Madhya Pradesh",MAHALUXMI MINES AND STONE CRUSHER,EC Granted,EC,, 
190,191,5,SIA/MP/MIN/174493/2020,7965/2020,Kauakheda Sand Mine Quarry of Shri Shishir Khandar,SHISHIR KHANDAR,EC Granted,EC,, 
191,192,6,SIA/MP/MIN/231584/2021,8764/2021,Jhalava Murrum   Quarry,SHRI SACHIN DUNGARWAL,Rejection Letter Granted,EC,, 
192,193,7,SIA/MP/MIN/17650/2016,5617/2017,Rupaund Limestone & Dolomite Quarry,YOGESH KHARE,EC Granted,EC,, 
193,194,8,SIA/MP/MIN/37437/2019,6373/2019,KANAPUR MURRAM DEPOSIT,MS SARTHI CONSTRUCTION,EC Granted,EC,, 
194,195,9,SIA/MP/MIN/37966/2019,6481/19,Gadhi Stone Quarry Lease of Shri Rishi Tiwari,RISHI TIWARI,EC Granted,EC,, 
195,196,10,SIA/MP/MIN/66452/2020,,Badiya Limestone Mine,SATGURU CEMENTS PRIVATE LIMITED,Delisted,EC,, 
196,197,1,SIA/MP/MIN/153710/2020,7111/2020,Badosa Sand Mine Quarry,SHISHIR KHANDAR,EC Granted,EC,, 
197,198,2,SIA/MP/MIN/205011/2021,,Amarpura crusher stone quarry,VIPIN,Delisted,EC,, 
198,199,3,SIA/MP/MIN/247457/2021,,Urhana Crusher Stone Quarry of Smt Shakuntla Raje,SHAKUNTLA RAJE,Delisted,EC,, 
199,200,4,SIA/MP/MIN/62256/2020,7806/2020,"Khodu Bharu Sand Quarry, Sulgaon Sand Deposit",MS R K GUPTA CONTRACTORS AND ENGINEERS PVT LT,EC Granted,EC,, 
200,201,5,SIA/MP/MIN/244787/2021,8876/2021,Ghuwara Murum Quarry,DINESH BUNDELA,EC Granted,EC,, 
201,202,6,SIA/MP/MIN/35671/2019,Project registered with case no. 6495/2019,Stone Quarry Village Badodiya jagir,SMT  SWETA CHAKRAVARTI,EC Granted,EC,, 
202,203,7,SIA/MP/MIN/35960/1900,6339/2019,Borkunda Stone Quarry,JAIN STONE CRUSHER,EC Granted,EC,, 
203,204,8,SIA/MP/MIN/217812/2021,8617/2021,APPCHAND STONE QUARRY LEASE,KAPIL YADAV,EC Granted,EC,, 
204,205,9,SIA/MP/MIN/52855/2020,7442/2020,"GOVARDE (KHASRA NO. 591 & 1228) SAND DEPOSIT ON SON RIVER LOCATED AT VILLAGE- GOVARDE, TEHSIL- MANPUR, DISTRICT- UMARIYA, STATE- MADHYA PRADESH (AREA: 20.00 HA)",MS. R.S.I. STONE WORLD PVT. LTD.,Delisted,EC,, 
205,206,10,SIA/MP/MIN/222616/2021,8824/2021,Bhajiya Marble Quarry area,DAV GEO SERVICES,EC Granted,EC,, 
206,207,1,SIA/MP/MIN/37083/2019,6338/2019,Khamahriya Stone Quarry,SHRI JANARDAN TIWARI SO SHRI GEETA TIWARI,EC Granted,EC,, 
207,208,2,SIA/MP/MIN/37101/2008,5618/2017,Sejha Limestone Dolomite Mine,V S MINERALS,EC Granted,EC,, 
208,209,3,SIA/MP/MIN/37112/2019,6382/19,ganeshpura murrum deposit,NAVEEN SINGH CHOUDHARY,EC Granted,EC,, 
209,210,4,SIA/MP/MIN/189612/2020,8221/2021,Basniya Stone (Gitty) Quarry  Khasra No. 186/Min-2 (Govt. Land),NATHULAL  PATIDAR,EC Granted,EC,, 
210,211,5,SIA/MP/MIS/122287/2019,,New DRP Lines Gwalior by MP Police Housing,MADHYA PRADESH POLICE AWAS AWAM ADHOSANRACHANA VIKAS NIGAM,Delisted,EC,, 
211,212,6,SIA/MP/MIN/49953/2019,6021/2019,M/S DOUBLE FORTUNE PVT.LTD.,DOUBLE FORTUNE PVT LTD,EC Granted,EC,, 
212,213,7,SIA/MP/MIN/151047/2020,7137/2020,Maheva Chak-4 (khasra no. 156) sand deposit on Sukhnai River,VIRENDRA SINGH JADON,EC Granted,EC,, 
213,214,8,SIA/MP/MIN/156444/2020,7741/2020,Kakwasa sand Quarry,VIJAY BUILDERS,EC Granted,EC,, 
214,215,9,SIA/MP/MIN/203985/2021,8417/2021,Magrora Brick Earth (Soil) Quarry of Smt Vandana Pahadiya,VANDANA PAHADIYA,EC Granted,EC,, 
215,216,10,SIA/MP/MIN/231811/2021,,Urhana Crusher Stone Quarry,SHRI VINAY JAIN,WithdrawEC,EC,, 
216,217,1,SIA/MP/MIN/243093/2021,8899/2022,Nagar Pachore Crusher Stone Quarry,LOKESH SIKRODIYA,EC Granted,EC,, 
217,218,2,SIA/MP/IND3/239965/2021,8853/2021,"Manufacturing of API-Bulk Drug & Intermediates,Total proposed production capacity after this expansion: of Liquid Bromine 888 MT/Anum and Total Proposed production capacity: of API/Bulk Drug & Intermediates 600 MT/Anum",BROMOS CHEMICALS,EC Granted,EC,, 
218,219,3,SIA/MP/MIN/263033/2022,,DIDWARA STONE MINE,M/S AJAY GRANITE,Delisted,EC,, 
219,220,4,SIA/MP/MIN/278720/2022,9350/2022,Jhirmira Stone (Gitti) Quarry  Khasra No. 283,RAGHUVEER RANAWAT,EC Granted,EC,, 
220,221,5,SIA/MP/MIN/278333/2022,9280/2022,TATON CRUSHER STONE AND M SAND MINE,RAJUL CHOURASIA,EC Granted,EC,, 
221,222,7,SIA/MP/MIN/202717/2021,8360/2021,Khirsari Mal Crusher Stone Quarry,PARMAR CONSTRUCTION,EC Granted,EC,, 
222,223,8,SIA/MP/MIN/43128/2019,6589/2019,Marbodi Crusher Stone Quarry,BRAJESH SINGH RAJPUT,EC Granted,EC,, 
223,224,1,SIA/MP/MIN/172028/2020,7833/2020,Jhagrauha  Stone Quarry,SMT. RADHA JAISWAL,Delisted,EC,, 
224,225,2,SIA/MP/MIN/36906/2019,project Registered with case no. 6491/2019.,bachhaun flag stone quarry,SHRI MILAN CHOUDHARY,EC Granted,EC,, 
225,226,3,SIA/MP/MIN/36987/2019,6342/2019,Tenduha Stone Quarry,SHRI USMAN ALI,EC Granted,EC,, 
226,227,4,SIA/MP/MIN/42767/2019,,RaJPURA JANGIR SOIL QUARRY,RAJPURA JANGIR SOIL QUARRY,Delisted,EC,, 
227,228,5,SIA/MP/MIN/43608/2019,,JAITHARI SOIL/MURRAM QUARRY LEASE MINE,SIPL GRTC JV,Delisted,EC,, 
228,229,6,SIA/MP/MIN/43902/2019,6668/2019,Datwar Stone Mine,DATWAR STONE MINE,EC Granted,EC,, 
229,230,7,SIA/MP/MIN/154894/2020,7184/2020,Mandi kakdai sand Quarry,MS JAI MAHAKAL ASSOSIATES,EC Granted,EC,, 
230,231,8,SIA/MP/MIN/154938/2020,7293/2020,Dhulsar River Sand Quarry,VIRENDRA SINGH JADOUN,EC Granted,EC,, 
231,232,9,SIA/MP/MIN/155275/2020,,BATURA ORDINARY SAND QUARRY,"MS. VANSHIKA CONSTRUCTION, AUTHORIZED PERSON- SHRI RAMLAL JHARIYA",Delisted,EC,, 
232,233,10,SIA/MP/MIN/155627/2020,7346/2020,Khami Chhapra Atri sand Quarry,MS JAI MAHAKAL ASSOSIATES,EC Granted,EC,, 
233,234,1,SIA/MP/MIN/148350/2020,7042/2020,Jalhari Stone Quarry of Shri Mohit Meena,MOHIT MEENA,EC Granted,EC,, 
234,235,2,SIA/MP/MIN/234242/2021,8742/2021,Hausalbe Stone Quarry ( Temporary Permit ),M/S RAJLAXMI DEVBUILD INDIA PVT.LTD.,EC Granted,EC,, 
235,236,3,SIA/MP/MIN/231975/2021,8788/2021,Bhonrakachhi Murrum Quarry,JAGDEV SINGH,EC Granted,EC,, 
236,237,4,SIA/MP/MIN/52819/2020,7343/2020,Kubri (khasra no. 34) sand deposit on Dhasan River,VIRENDRA SINGH JADON,EC Granted,EC,, 
237,238,5,SIA/MP/MIN/62106/2020,7803/2020,Fusriya Stone (Gitti) Quarry,MR.   MOINUDDIN   CHIPPA,EC Granted,EC,, 
238,239,6,SIA/MP/MIN/41358/2019,6569/2019,Alhed Stone (Gitti) Quarry,SHRI VAKIL S/O GABBA JI BHARAWAT,EC Granted,EC,, 
239,240,7,SIA/MP/MIN/250155/2022,8946/2022,Rundhi Stone (Crusher) Quarry,RUNDHI STONE (CRUSHER) QUARRY,EC Granted,EC,, 
240,241,8,SIA/MP/MIN/249362/2021,8898/2022,Barodi Crusher Stone Quarry,RAJENDRA KUMAR S/O SHRI GOKUL PRASAD,EC Granted,EC,, 
241,242,10,SIA/MP/MIN/195548/2021,,Devmaudaldal Laterite Quarry (Expansion),DESHRAJ SINGH,Delisted,EC,, 
242,243,1,SIA/MP/MIN/170617/2020,,Bhamarha-II STone Quarry,"M/S BAJARANG STONE CRUSHER, PROP. SHRI SARVESH SINGH",Delisted,EC,, 
243,244,2,SIA/MP/MIN/200255/2021,8346/2021,Bilpura(Dimran) Stone Quarry,ASHOK SINGH GURJAR,EC Granted,EC,, 
244,245,5,SIA/MP/MIN/36970/2019,6504/2019,SOIL/MURUM QUARRY VILLAGE HATNORI,DINESH CHANDRA R AGRAWAL INFRACON PVT LTD,EC Granted,EC,, 
245,246,6,SIA/MP/MIN/49828/2020,6766/2020,Prakash Bamhauri Gitti Stone Mine of Yogendra Singh,SHRI YOGENDRA SINGH,EC Granted,EC,, 
246,247,7,SIA/MP/MIN/44406/2019,6726/2020,padariya basalt quarry,SHRI DEVNDRA SINGH THAKUR,EC Granted,EC,, 
247,248,8,SIA/MP/MIN/44474/2019,6981/2020,Dhusawani Crusher Stone Deposit,SANTOSH SAHU1,EC Granted,EC,, 
248,249,1,SIA/MP/MIN/228221/2021,,M/s M. S. Parihar Mining & Minerals (Khera  Pyrophillite and Dispore Mine),M/S PARIHAR MINING & MINERALS,Delisted,EC,, 
249,250,2,SIA/MP/MIN/76684/2021,8625/2021,CHOLNA RIVER SAND MINE OF M/S K.G. DEVELOPERS,M/S K. G. DEVELOPERS.,EC Granted,EC,, 
250,251,3,SIA/MP/MIN/269799/2022,9193/2022,Alwasa Murrum Quarry of Shri Jitendra Yadav,JEETENDRA YADAV,Delisted,EC,, 
251,252,4,SIA/MP/MIN/271139/2022,9182/2022,Dungargawan Murrum Quarry,GOVIND PAROHA,EC Granted,EC,, 
252,253,5,SIA/MP/MIN/271170/2022,,Barbansa Sand Quarry Deposite,SHIVARYAM MINERALS,Delisted,EC,, 
253,254,6,SIA/MP/MIN/38642/2019,6415/2019,pipariya mal crusher stone quarry deposit,ASHIB HUSSAIN,EC Granted,EC,, 
254,255,7,SIA/MP/RIV/167713/2020,,NIRGUD MEDIUM LIFT IRRIGATION PROJECT,ENGINEER IN CHIEF WATER RESOURCES DEPTT MP,Delisted,EC,, 
255,256,8,SIA/MP/MIN/187949/2020,,padonia stone quarry,SHRI KOMAL DANGI .,Delisted,EC,, 
256,257,9,SIA/MP/MIN/48234/2019,6758/2020,Kachhargon Marble Mine of M/s Triveni Marble,M/S TRIVENI MARBLE,EC Granted,EC,, 
257,258,10,SIA/MP/MIN/41404/2019,,CHAUDI SOIL TP MINE OF M/S SIPL-GRTC(JV),SIPL GRTC JV,Delisted,EC,, 
258,259,1,SIA/MP/MIN/168226/2020,7563/2020,Badaurakalan Metal Stone Quarry,"SHRI UPENDRA KUMAR SHUKLA, S/O SHRI RAMKHILAWAN SHUKLA",EC Granted,EC,, 
259,260,2,SIA/MP/MIN/170001/2020,,Badhaura (Baniyadol) Stone Quarry,"SHRI AJAY SINGH, S/O SHRI GAJENDRA SINGH",Delisted,EC,, 
260,261,3,SIA/MP/MIN/171849/2020,7681/2020,Viram Baradia (Bhaganwara Dolomite & Soapstone Mine),VIKARM BARADIA,EC Granted,EC,, 
261,262,4,SIA/MP/MIN/33172/2019,6291/19,Kalakhedi Murrum Qaurry,SHRI AJEET KUMAR MISHRA,EC Granted,EC,, 
262,263,5,SIA/MP/MIN/33414/2019,,Kathas(A) Boulder Stone Quarry,SHRI JAI BAHADUR SINGH,Delisted,EC,, 
263,264,6,SIA/MP/MIN/33517/2019,6132/2019,Kathas (B) Stone quarry,JAI BHADUR SINGHS,EC Granted,EC,, 
264,265,7,SIA/MP/MIN/33303/2019,6036/2019,Masosa Stone Quarry,SMT SANGEETA YADAV,EC Granted,EC,, 
265,266,8,SIA/MP/MIN/148006/2020,7017/2020,dedtalai stone quarry,SHRI JITENDRA PRAJAPATI,EC Granted,EC,, 
266,267,9,SIA/MP/MIN/52062/2020,,waghoda manganese mine,SHRI ANOJ KUMAR AGARWALA,Delisted,EC,, 
267,268,10,SIA/MP/MIN/148812/2020,7066/2020,"PALI DIRMAN STONE (GITTY) QUARRY For Khasra No. 644, 645",M/S SHREE JEE STONES,EC Granted,EC,, 
268,269,1,SIA/MP/MIN/55762/2020,7549/2020,Matiyawali-2 River Sand Quarry,POWER  MECH PROJECTS LTD,EC Granted,EC,, 
269,270,2,SIA/MP/MIN/252173/2022,8990/2022,Nipaniya Hur Hur Stone Quarry,VIJENDRA TEBE,EC Granted,EC,, 
270,271,3,SIA/MP/MIN/272905/2022,9196/2022,KUTIYA SAND QUARRY,EUPHORIA MINES AND MINERALS,EC Granted,EC,, 
271,272,4,SIA/MP/MIN/56052/2020,7624/2020,AMBAJDID -3 SAND MINE,POWER MECH   PROJECTS   LIMITED,EC Granted,EC,, 
272,273,5,SIA/MP/MIN/154215/2020,7125/2020,Morasa Sand Quarry,SHRI VIRENDRA SINGH JADOUN,EC Granted,EC,, 
273,274,6,SIA/MP/MIN/159835/2020,7307/2020,Puchhi Murrum Mines,"SHRI ASHISH PATHAK, S/O SHRI RAMESH PATHAK",EC Granted,EC,, 
274,275,7,SIA/MP/MIN/169712/2020,7557/2020,Pati River Sand Quarry,AMBEY SUPPLIERS PRIVATE LIMITED AUTHORIZED PERSION JITENDRA SINGH BHADORIYA,EC Granted,EC,, 
275,276,8,SIA/MP/MIN/197698/2021,,Dhirwankala Stone Quarry of Shri Harsh Mandawi,HARSH MANDAWI,Delisted,EC,, 
276,277,9,SIA/MP/MIN/189451/2020,8117/2021,Kaydi Stone Quarry,MR. MURTZA ALI,EC Granted,EC,, 
277,278,10,SIA/MP/MIN/49310/2020,6789/2020,Bichhuaraiyat Crusher Stone quarry of Smt Anju Chaudhary,PROP. ANJU CHOUDHARI,EC Granted,EC,, 
278,279,1,SIA/MP/MIN/185000/2020,7967/2020,Sindrai Guraiyathar Sand Mine Quarry of Shri Shishir Khandar,SHISHIR KHANDAR,EC Granted,EC,, 
279,280,2,SIA/MP/MIN/66660/2020,,GANGERUWA METAL STONE QUARRY,BALKRISHNA DWEVEDI STONE,Delisted,EC,, 
280,281,3,SIA/MP/MIN/204222/2021,8462/2021,Khakron Temporary  permit Stone Quarry,M/S TOMAR BUILDERS & CONTRACTOR PVT. LTD.,EC Granted,EC,, 
281,282,4,SIA/MP/IND2/243194/2021,8952/2022,"Exploratory drilling of 3 wells in  OALP-IV Block VN-ONHP-2019/1, Son Valley, Vindhyan Basin, District Damoh, Madhya Pradesh,  Frontier Basin, ONGC","HSE, FRONTIER BASINS, ONGC, DEHRADUN",EC Granted,EC,, 
282,283,5,SIA/MP/MIN/66764/2021,8659/2021,Kampel Stone Quarry,SHRI VIJAY KUMAR JAISWAL,EC Granted,EC,, 
283,284,6,SIA/MP/MIN/277066/2022,,Tijalpur Sand Quarry,ANAND TAMRAKAR,Delisted,EC,, 
284,285,7,SIA/MP/MIN/277397/2022,9426/2022,Bhaluha Murrrum Quarry,SATISH MISHRA,EC Granted,EC,, 
285,286,8,SIA/MP/MIN/39254/2019,6484/2019,Undali Stone Quarry,AAYUSH MALVI,EC Granted,EC,, 
286,287,9,SIA/MP/MIN/177214/2020,,behti souter stone mine,SHRI GAJENDRA SINGH PARMAR,Delisted,EC,, 
287,288,10,SIA/MP/MIN/59940/2019,6616/2019,Ghoorapurwa Granite Mine,SHREE GANESH GRANITE,EC Granted,EC,, 
288,289,1,SIA/MP/MIN/35387/2019,6232/2019,Nanhwara limestone & dolomite mining project,NANHWARA LIMESTONE AND DOLOMITE MINING PROJECT,EC Granted,EC,, 
289,290,2,SIA/MP/MIN/35778/2019,6335/2019,Bathiya Stone Quarry of M/s.Aditya & Company,MS ADITYA AND COMPANY,EC Granted,EC,, 
290,291,3,SIA/MP/MIN/35238/2019,6309/2019,Maheva Chak-3 Stone Mine,MS GURU KRIPA CONSTRUCTION,EC Granted,EC,, 
291,292,4,SIA/MP/MIN/169945/2020,,Bhanpura Stone Quarry,"SHRI SANJAY AGRAWAL, S/O SHRI MOTILAL AGRAWAL",Delisted,EC,, 
292,293,5,SIA/MP/MIN/53867/2019,6464/2019,M/s Shree Jee Granite,M/S SHREE JEE GRANITE,EC Granted,EC,, 
293,294,6,SIA/MP/MIN/31642/2019,6042/19,Didwara Metal Stone Quarry (2.74 Ha),DIDWARA STONE QUARRY,EC Granted,EC,, 
294,295,7,SIA/MP/MIN/154369/2020,7162/2020,Akola Sand Quarry,SHRI VIRENDRA SINGH JADOUN,EC Granted,EC,, 
295,296,8,SIA/MP/MIN/153544/2020,7170/2020,Jholi-I sand Quarry,M/S. HOTEL UMA RESIDENCY,EC Granted,EC,, 
296,297,9,SIA/MP/MIN/197412/2021,,Sanwaliyarundi  Stone Deposit of Shri Vivek Singh,SANWALIYARUNDI STONE DEPOSIT OF SHRI VIVEK SINGH,WithdrawEC,EC,, 
297,298,10,SIA/MP/MIN/197530/2021,8210/2021,Leelakhadi Stone Quarry of Shri Manjeet Kaur,LEELAKHADI STONE QUARRY OF SHRI MANJEET KAUR,EC Granted,EC,, 
298,299,1,SIA/MP/MIN/35050/2019,6247/2019,AMLA 4.00 HA MURRAM & BAJARI(GITTI) QUARRY,MADHAV INFRA PRO LTD,EC Granted,EC,, 
299,300,2,SIA/MP/MIN/220695/2021,8642/2021,KANJA MURUM QUARRY,SHYAM TAILOR,EC Granted,EC,, 
300,301,3,SIA/MP/MIN/177576/2020,7920/2020,Badalaya Chourasi Stone Mine,MS GR INFRAPROJECTS LTD,EC Granted,EC,, 
301,302,4,SIA/MP/MIN/179994/2020,8000/2020,mirzapurpali flag stone quarry,JAGDISH KUMAR ASNANI,EC Granted,EC,, 
302,303,5,SIA/MP/MIN/33133/2019,6185/2019,Rampurghat Sand Quarry,AKHILESH TIWARI,Delisted,EC,, 
303,304,6,SIA/MP/MIN/33151/2019,,Sujlana Stone Quarry,ASHOK PATIDAR,Delisted,EC,, 
304,305,7,SIA/MP/MIN/33260/2019,6089/2019,Tuiyapar Sand Quarry,SARPANCH SACHIV GRAM PANCHAYAT TUIYAPAR,EC Granted,EC,, 
305,306,8,SIA/MP/IND2/33355/2018,5585/2017,STORAGE CAPACITY EXPANSION OF LPG BOTTLING PLANT FROM 450 MT TO 1800 MT,HPCL JABALPUR LPG BP,Rejection Letter Granted,EC,, 
306,307,9,SIA/MP/MIN/202453/2021,,Badaurakalan Metal Stone Qaurry,SHRI HARGOVIND CHATURVEDI,Delisted,EC,, 
307,308,10,SIA/MP/MIN/199399/2021,8278/2021,LAUSI CRUSHER STONE QUARRY,SMT. MANOJ SINGH,EC Granted,EC,, 
308,309,1,SIA/MP/MIN/139702/2020,6793/2020,useth sand quarry,SHRI TIKAM SINGH,Delisted,EC,, 
309,310,2,SIA/MP/MIN/142650/2020,,heerapur Basalt Deposit Quarry,MANOJ KUMAR JAIN SAGAR,Delisted,EC,, 
310,311,3,SIA/MP/MIN/162263/2020,,Baganvar metalstone quarry,BAGANVAR METALSTONE QUARRY,Delisted,EC,, 
311,312,4,SIA/MP/MIN/168156/2020,7479/2020,Pilukhedi Stone &Murrum Quarry,SHRI SUNIL KUMAR JHA,EC Granted,EC,, 
312,313,5,SIA/MP/MIN/204959/2021,8506/2021,Galiyara Murrum/Soil Temporary Permit Quarry of M/s Ankita Construction Company,MS ANKITA CONSTRUCTION,EC Granted,EC,, 
313,314,6,SIA/MP/MIN/206079/2021,8498/2021,Sikroda Futkar Murrum Quarry of Shri Ajab SIngh Yadav,SIKRODA FUTKAR MURRUM QUARRY OF SHRI AJAB SINGH YADAV,EC Granted,EC,, 
314,315,7,SIA/MP/MIN/205834/2021,8546/2021,Dhangaon Ryt Stone Quarry,SHRI RAJESH KUMAR PANDE,EC Granted,EC,, 
315,316,8,SIA/MP/MIN/216797/2021,8556/2021,SEMLIKANKAD CRUSHER STONE QUARRY,PRIYANSHU MUNYA,EC Granted,EC,, 
316,317,9,SIA/MP/MIN/60843/2021,,SAND MINING AT THE RIVERBED OF DUDHI RIVER,M/S DHANLAXMI MERCHANDISE PVT. LTD.,Delisted,EC,, 
317,318,10,SIA/MP/MIN/240683/2021,8827/2021,Chatimal Crusher Stone Quarry & Murrum of Ms Shivshakti Construction,MS SHIVSHAKTI CONSTRUCTION,EC Granted,EC,, 
318,319,1,SIA/MP/MIN/174375/2020,7924/2020,Khandabad Stone (Crusher) Quarry,M/S N.K.C. PROJECT PVT.LTD..,EC Granted,EC,, 
319,320,2,SIA/MP/MIN/186718/2020,8027/2020,Tindouli Stone Quarry,MR DHARA SINGH RAWAT,EC Granted,EC,, 
320,321,3,SIA/MP/MIN/277146/2022,,SONTHAR CRUSHER STONE,AMAR RAJPUT,WithdrawEC,EC,, 
321,322,4,SIA/MP/MIN/277308/2022,9224/2022,BARODI CRUSHER STONE QUARRY,DINESH,EC Granted,EC,, 
322,323,5,SIA/MP/MIN/191021/2021,8104/2021,Murgidhana Sand Quarry,M/S R.K. TRANSPORT & CONSTRUCTIONS LIMITED,EC Granted,EC,, 
323,324,6,SIA/MP/MIN/194285/2021,8178/2021,Ghatahari Metal Stone Quarry,SHRI ROHIT TIWARI,EC Granted,EC,, 
324,325,7,SIA/MP/MIN/194974/2021,8156/2021,"Lateri Stone Quarry of M/s Shri Dilip Singh Raghuwanshi, Prop.- Shri Dilip Singh Raghuwanshi",M/S SHRI DILIP SINGH RAGHUWANSHI,EC Granted,EC,, 
325,326,8,SIA/MP/MIN/40582/2019,,Amolpatha Murrum / Stone Quarry,MS KCC BUILDCON PRIVATE LIMITED GURGAON,Delisted,EC,, 
326,327,9,SIA/MP/MIN/40684/2019,40684,UDAIUPUR CRUSHER STONE QUARRY,UDAIUPUR CRUSHER STONE QUARRY,EC Granted,EC,, 
327,328,10,SIA/MP/MIN/31191/2019,6090/2019,"Proposed Project “Granite Stone Mine” at Khasra No. 479, 484, 485, Area- 2.250 Ha, Village- Lausi, Tehsil - Gaurihar, District- Chhatarpur, State- Madhya Pradesh.",M/S NAVEEN INFRATECH PVT.LTD,EC Granted,EC,, 
328,329,1,SIA/MP/MIN/72204/2021,8570/2021,BILHETI STONE QUARRY OF SHRI KEDAR SINGH YADAV,BILHETI STONE (GITTI) QUARRY OF SHRI KEDAR SINGH YADAV,EC Granted,EC,, 
329,330,2,SIA/MP/MIN/34189/2019,6172/2019,bachchaun stone quarry deposit,SHRI SUKHDEV SINGH,EC Granted,EC,, 
330,331,3,SIA/MP/MIN/34521/2019,6190/2019,HARRAHA CRUSHER STONE QUARRY,HARRAHA CRUSHER STONE QUARRY,EC Granted,EC,, 
331,332,4,SIA/MP/MIN/34401/2019,6159/19,Karahiya Metal Stone Quarry,KAMLESH MEHAR,EC Granted,EC,, 
332,333,5,SIA/MP/MIN/34448/2019,6446/2019,Ratan Mohan Stone Crusher,RATAN MOHAN STONE CRUSHER,EC Granted,EC,, 
333,334,6,SIA/MP/MIN/35013/2019,6226/2019,Chruwari Stone Mine of M/s Mahakal Stones,MAHAKAL STONES,EC Granted,EC,, 
334,335,7,SIA/MP/MIN/34748/2019,6170/2019,Rehti Flag Stone Quarry,SHRI KULDEEP DUBEY,EC Granted,EC,, 
335,336,8,SIA/MP/MIN/42968/2019,6700/2019,vikrampur flag stone quarry,ARUN KUMAR JAIN,Rejection Letter Granted,EC,, 
336,337,9,SIA/MP/MIN/43033/2019,6518/2019,Saradman Stone Quarry,SMT PRATIBHA SINGH,EC Granted,EC,, 
