"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"234",7,"SIA/UK/MIN/89232/2018","E.C   -1(48)/2019","Ukroli Sand, Bajri & Boulders Mine, 1.959 Ha","PRIYA AGARWAL","Under examination of SEAC manually process","EC",NA
"235",8,"SIA/UK/INFRA2/416228/2023","F.No.-09(24)/2023","Environment Clearance of proposed stone crusher, screening plant ,Mobile Stone Crusher , mobile screening plant , hot mix plant ready mix plant at Khasra no. 112,75,78,113 Village Center hop town , Tehsil – Vikasnagar, District – Dehradun (Uttarakhand). By AISHA TRADERS (Annexure – I).","AISHA TRADERS","For further consideration(SEAC)","EC",NA
"236",9,"SIA/UK/IND/64351/2017","","Manufacturing of Pharmaceutical Formulations (Tablets, Capsules & Oral Liquid Syrup) by Dr. Mittal Laboratories Pvt. Ltd. at Plot No. C-10/2, SARA Industrial Estate Ltd., Village Rampur, Dehradun - Chakrata Road, Selaqui, Dehradun, Uttrakhand","DR MITTAL LABORATORIES PVT LTD","Delisted","EC",NA
"237",10,"SIA/UK/MIN/50177/2016","E.C No- 903-1-(855)/2016
Dated- 1.3.2016","Excavation of Brick Earth","JAMANAIENT UDYOG","EC  has been Granted Manually","EC",NA
"238",1,"SIA/UK/MIN/143519/2020","EC- 1(140)/2020","Mining of Sand, Bajri & Boulder (Minor Minerals) from river bed of Swarna river.","UKFDC","EC Granted","EC",NA
"239",2,"SIA/UK/MIN/68837/2020","EC-01(151)/2020","Kukhai Talli/Malli Limestone Mining Project located at  Village- Kukhai Talli/Malli, Tehsil- Narendranagar, District- Tehri Garhwal, Uttarakhand by Shri Anil Kumar, S/o Shri Satya Prakash","ANIL KUMAR GUPTA","EC Granted","EC",NA
"240",3,"SIA/UK/IND2/205739/2021","EC-05(22)/2021","Environmental Clearance for Proposed API Bulk Drugs & Intermediates Manufacturing Unit by M/s Jams Industries Private Limited at Khasra No. 163/3, 164, 165, Village – Sikandarpur Bhainswal Industrial Area, Tehsil Bhagwanpur, District –Haridwar, Uttar","M/S JAMS INDUSTRIES PRIVATE LIMITED","EC Granted","EC",NA
"241",4,"SIA/UK/INFRA2/403627/2022","EC-09(19)/2023","M/S SATYAM SHIVAM SUNDRAM II","SATYAM SHIVAM SUNDRAM STONE CRUSHER PLANT-II","EC Granted","EC",NA
"242",5,"SIA/UK/IND3/420319/2023","EC-09(32)/2023","Octis Healthcare Pvt. Ltd.","VAREESH KUMAR","Rejected by SEAC","EC",NA
"243",6,"SIA/UK/MIN/9561/2013","","Kanhapur Laifpur Malakpur Sand Mining Project","M/s Grahwal Mandal Vikas Nigam Ltd.","Under examination of SEIAA","EC",NA
"244",7,"SIA/UK/IND3/435787/2023","EC-09(69)/2023","VISHAL DARPAN","YOGESH KUMAR","EC Granted","EC",NA
"245",8,"SIA/UK/INFRA2/416822/2023","EC-09(28)/2023","Ashirwad Enterprises and Screening Plant","MS ASHIRWAD ENTERPRISES AND SCREENING PLANT","EC Granted","EC",NA
"246",9,"SIA/UK/MIN/89342/2018","E.C   -1(46)/2019","Gair Saneti Soapstone mining project, lease area 4.449 ha, near Village Gair Saneti, Thadaizar and Kurauli Tehsil Dung Nakuri, District – Bageshwar State-Uttarakhand with production capacity of 5,000 TPA soap Stone & 25,444 m3 OB/waste","M/S UTTRAKHAND TALC PRIVATE LIMITED","Under examination of SEAC manually process","EC",NA
"247",10,"SIA/UK/INFRA2/449772/2023","EC-09(86)/2023","Environmental Clearance for Proposed Pharmaceutical Formulation Unit by M/s Verve Human Care Laboratories (A unit of Venor Pharma Limited) at Plot No. H-7 & H-8 IIE SIIDCUL, Selaqui, Dehradun, Uttarakhand","VENOR PHARMA LIMITED","EC Granted","EC",NA
"248",2,"SIA/UK/MIN/189019/2020","EC-1(155)/2020","Extraction of Sand/Bajri/Boulder at Khasra No- 226g & 263j, area- 0.9240 ha,   at Village - Nehandpur, Pargana – Jwalapur,Tehsil- Laksar, District- Haridwar, Uttarakhand","GURU KRIPA TRADERS","EC Granted","EC",NA
"249",1,"SIA/UK/INFRA2/415823/2023","","Environmental Clearance for the Proposed EWS Housing under Pradhan Mantri Awasiya Yojana by M/s Debikay Systems Private Limited located at Khasra No. 66 & 68/2, Village Beldi, Tehsil Roorkee, District Haridwar, Uttarakhand","DEBIKAY SYSTEMS PRIVATE LIMITED","Request for withdraw","EC",NA
"250",2,"SIA/UK/IND2/87687/2018","E.C  -9(04)/2018","Environmental Clearance for proposed expansion of existing Manufacturing Unit of Appliances i.e. Air Conditioners assembling & Injection Moulding Parts by M/s Amber Enterprises (India) Limited (Unit - 6) at Plot No. A-1/1A, UPSIDC, Industrial Area, S","AMBER ENTERPRISES INDIA LIMITED","Under examination of SEAC manually process","EC",NA
"251",3,"SIA/UK/INFRA2/453223/2023","","CONSTRUCTION OF SATELLITE CENTRE COMPRISING OF 280 BEDDED MULTISPECIALTY HOSPITAL, SR HOSTEL, NURSES HOSTEL,TYPE-4 QTRS, ANCILLARY NON-RESIDENTIAL BUILDINGS E.T.C FOR AIIMS RISHIKESH AT UDHAM SINGH NAGAR ,UTTRAKHAND IN EPC MODE","ALL INDIA INSTITUTE OF MEDICAL SCIENCES RISHIKESH","Under examination of SEIAA","EC",NA
"252",4,"SIA/UK/INFRA2/431749/2023","EC-09(62)/2023","Environmental Clearance for Installation of DG Set in LED Bulbs Manufacturing Unit by M/s Dixon Technologies Solutions Private Limited","DIXON TECHNOLOGIES SOLUTIONS PRIVATE LIMITED","EC Granted","EC",NA
"253",5,"SIA/UK/MIN/93613/2019","E.C- 1(61)/2019","Jai Singh","JAI SINGH RUDRAPRYAG","Under examination of SEAC manually process","EC",NA
"254",6,"SIA/UK/INFRA2/423105/2023","EC-09(37)/2023","Environmental Clearance for short term establishment (Three year Only) of proposed Hot Mix Plant & DG set for construction of NH-72 in the State of Uttarakhand by M/s Ram Kumar Contractor Private Limited","RAM KUMAR CONTRACTOR PRIVATE LIMITED","EC Granted","EC",NA
"255",7,"SIA/UK/IND1/420826/2023","","M/s Brij Bihari Concast Private Limited","SANJEEV AGARWAL","Request for withdraw","EC",NA
"256",8,"SIA/UK/MIN/9565/2013","","Handul Ukhlet Sand & Boulder Mining Project","M/s Grahwal Mandal Vikas Nigam Ltd.","Rejected - Processed offline","EC",NA
"257",9,"SIA/UK/NCP/150734/2020","E.C- 09(59)/2020","Environment Clearance for Proposed Installation of Hot Mix Plant at Khata No. 00865, Khasra No. 287 Ka, Khata No. 00703, Khasra No. 287 Kha, Khata No. 00121, Khasra No. 287 Ga, Khata No. 00996, Khasra","M/S R. K. HANDA","EC Granted","EC",NA
"258",10,"SIA/UK/MIN/53024/2019","EC-1(64)/2019","Soapstone mining at Village- Jagthali-Bajeena, Tehsil- Kanda, District- Bageshwar, Uttarakhand by Sri. Harish Chandra Kandpal & Sri Kailash Chandra Bhatt","JAGTHALI-BAJEENA SOAPSTONE MINING","EC Granted","EC",NA
"259",2,"SIA/UK/MIN/137386/2020","E.C- 01(134)/2020","Quartzite Boulders Mine For Song Dam Project","INFRASTRUCTURE (REHAB)DIVISION RISHIKESH, DEHRADUN","Request for withdraw","EC",NA
"260",3,"SIA/UK/MIS/211924/2021","EC-08(39)/2021","Ms Ajanta Motel Pvt Ltd","AJANTA MOTEL PVT LTD","EC Granted","EC",NA
"261",5,"SIA/UK/MIN/221111/2021","EC-01(187)/2021","Gobra Sand bajri Boulder Mining Project","SHRI MANMEET SINGH","EC Granted","EC",NA
"262",6,"SIA/UK/MIN/415043/2023","EC-01(181)2021","Sand Bajri & Boulder (Minor-Mineral) mining on the bed of Alkhnanda River, Khasra No: 2152 to 2154, 2196, 2899 to 2914, 3003 to 3005, 3316, 3435  Area - 9.72 ha Village- Naithana, Patti- Chauras, Tehsil -Keertinagar District: TehriGarhwal, Uttarakhand","KILKILESHWAR MINING COMPANY","Rejected by SEIAA","EC",NA
"263",7,"SIA/UK/NCP/64943/2017","","""Sikka Hotel Dehradun"" at Plot No. 10, 11, 12 IT Park, Sahastradhara road, Dehradun, Uttarakhand","SIKKA SUPERB SPAZE PVT LTD","Delisted","EC",NA
"264",8,"SIA/UK/MIS/82720/2018","E.C  -8(05)/2018","HIMALAYAN RETREAT INDIA LLP","HIMALAYAN RETREAT INDIA LLP","Under examination of SEAC manually process","EC",NA
"265",9,"SIA/UK/INFRA2/440236/2023","EC-08(34)/2023","Proposed Expansion of guest room capacity of existing hotel “Competent palace”.","SAKSHAM JUYAL","EC Granted","EC",NA
"266",10,"SIA/UK/MIN/78582/2018","-1(02)/2018","Bhardwari, Gol, Pokhri Soapstone Mine","MS K S MINERALS","Under examination of SEAC manually process","EC",NA
"267",1,"SIA/UK/IND2/87692/2018","","nvironmental Clearance for proposed expansion of existing project for installation of additional Phosphating & Surface coating, DG set and production line by M/s Amber Enterprises India Limited (Unit - IV)","AMBER ENTERPRISES INDIA LIMITED","Delisted","EC",NA
"268",2,"SIA/UK/INFRA2/423102/2023","EC-09(38)/2023","Environmental Clearance for proposed manufacturing unit of finished soles by M/S Mochiko Shoes Private Limited (Unit V) at Khasra No. 3862, 3863, 3865 and 3958, Village- Lal Tappar Industrial Area, Tehsil Rishikesh, District Dehradun, Uttarakhand.","MOCHIKO SHOES PRIVATE LIMITED","EC Granted","EC",NA
"269",3,"SIA/UK/INFRA2/427133/2023","01(24)/2023","Construction of (2B+G+8 floor) Integrated office complex Green Building at Dehradun (Uttarakhand)","Central Public Works Department","EC Granted","EC",NA
"270",4,"SIA/UK/IND2/86528/2018","E.C  -9(07)/2018","Environment Clearance of the proposed unit for
assembling of Bicycles, Tricycles and Health
Equipment’s","AMPA CYCLES PVT LTD","Under examination of SEAC manually process","EC",NA
"271",5,"SIA/UK/MIN/89251/2018","E.C   -1(51)/2019","Maholi Soapstone mining project khasra nos.- 11,12,13 and others, lease area 2.469 ha","SHRI SURENDRA SINGH BHORYAL","Under examination of SEAC manually process","EC",NA
"272",6,"SIA/UK/MIN/433972/2023","EC-01(45)/2023","Reappraisal of DEIAA EC Sawaar Soapstone Mining Lease","BHUWAN UPADHYAY","For further consideration(SEAC)","EC",NA
"273",7,"SIA/UK/MIN/440754/2023","EC-01(02)/2022","Proposed Soapstone Mine (Area 8.529 ha) at Village- Khatigaon & Rangdev, Tehsil & District-Bageshwar, Uttarakhand by Shri Deewan Singh Papola","DIWAN PAPOLA","EC Granted","EC",NA
"274",8,"SIA/UK/INFRA2/416230/2023","EC-09(22)/2023","Environmental Clearance for proposed establishment of 200 TPH Stone Crusher Plant along with DG set by M/s Pachwadun Stone Crusher at Khasra No. 283 Ka, 284 Ka & 285, Village Kainchiwala, Abdullapur, Sahaspur, Tehsil Vikasnagar, District Dehradun, Uttarakhand (Plant Area – 1.0253 Hectare)","PACHWADUN STONE CRUSHER","EC Granted","EC",NA
"275",9,"SIA/UK/MIN/89267/2018","E.C   -1(52)/2019","Surkaligaon Soapstone mining project khasra nos.- 127,128,130 and others, lease area 2.022 ha","SHRI MANOJ KUMAR SHAH","Under examination of SEAC manually process","EC",NA
"276",10,"SIA/UK/MIN/30719/2015","1-(751)/2015","Northern India Drug Company","HB CORPORATION","EC  has been Granted Manually","EC",NA
"277",1,"SIA/UK/MIN/66237/2017","dgdg","Proposed Soapstone mining Project, Khasra No. 60, 61, 63, Area: 11.1830Ha, Near Village: Pranmati, Tehsil: Ghat, District: Chamoli, State: Uttarakhand. Applicant: M/s Golcha, Minerals Private Limited.","MS GOLCHA MINERALS PRIVATE LIMITED","Under examination of SEAC","EC",NA
"278",2,"SIA/UK/INFRA2/426075/2023","EC-08(20)/2023","Shri Mahant Indresh Cancer Hospital and  research center","SHRI GURU RAM RAI EDUCATION MISSION MANAGING COMMITTEE","EC Granted","EC",NA
"279",3,"SIA/UK/IND2/436345/2023","","M/S VK AGGARWAL","V K AGGARWAL","Under examination of SEIAA","EC",NA
"280",4,"SIA/UK/MIS/290275/2022","F.No.- 08(11)/2023","CHOICE INN AND MOTELS PVT. LTD.","CHOICE INNS AND MOTELS PRIVATE LIMITED","EC Granted","EC",NA
"281",5,"SIA/UK/MIN/83478/2018","E.C  -1(15)/2018","Proposed Soapstone Mining Project, Khasra No60, 61, 63, Area: 11.1830Hect., Production: 30014 TPA,  Near Village: Pranmati, Tehsil: Ghat, District: Chamoli, State: Uttarakhand of Applicant: M/s Golcha Minerals Pvt. Ltd","MS GOLCHA MINERALS PRIVATE LIMITED","EC Granted - Processed offline","EC",NA
"282",6,"SIA/UK/IND2/41568/2016","E.C- 9(61)/2016","Ethereal Aromatics","BAL KRISHNA","EC  has been Granted Manually","EC",NA
"283",7,"SIA/UK/INFRA2/439407/2023","EC-08(23)/2023","Environmental Clearance of Existing Group Housing project “Park Belles” along with Proposed Commercial Cum Residential Tower under Violation by M/s Sara Eminent.","SARA EMINENT","EC Granted","EC",NA
"284",8,"SIA/UK/MIN/31673/2015","1_(771)/2015","Gulam Soapstone Mine","GULAM PARGARH SOAPSTONE","EC  has been Granted Manually","EC",NA
"285",9,"SIA/UK/MIN/47938/2016","E.C- 1(803)/2016","Excavation of Brick Earth","BHAGWATI BRICK FIELD","EC  has been Granted Manually","EC",NA
"286",10,"SIA/UK/CMIN/42997/2016","E.C- 1(848)/2016","Brick Earth","BHAGWATI IENT UDYOG","Under examination of SEAC","EC",NA
"287",4,"SIA/UK/MIS/48373/2016","E.C- 8(62)/2016","Mohamed Ilyas","MOHAMED ILYAS AND MS ALAMZAHAN","Delisted","EC",NA
"288",5,"SIA/UK/MIN/31572/2015","1_(756)/2015","Proposed
Extraction / Collection of Minor Minerals i.e. Sand/ Bajri /Boulder from own
Barren Land for Construction of Fish Pond (Total Area – 1.962 Hectare) at Village
– Musahibpur Majri, Block–Jwalapur, Tehsil – Laksar, District -Haridwar,
Uttar","FIROZ","EC  has been Granted Manually","EC",NA
"289",6,"SIA/UK/MIN/437157/2023","EC-01(202)/2021","Meravarana Sand, Bajri & Boulder Mining Project on Kailash River, Khasra No. 38 & 41","RAJESH SHARMA","EC Granted","EC",NA
"290",7,"SIA/UK/MIN/58881/2016","","Extraction/Collection of Minor Mineral from Darer River Bed by M/s UKFDC, Dehradun","UKFDC","Delisted","EC",NA
"291",8,"SIA/UK/MIN/77861/2018","-1(01)/2018","“SOAPSTONE MINING” 
AREA- 12.94 Ha, AT VILLAGE- TOLI PATTI, 
TEHSIL- DHARCHULA, DISTRICT- PITHORAGARH, 
STATE- UTTARAKHAND","DEVKI DEVI PANDEY","Under examination of SEAC manually process","EC",NA
"292",9,"SIA/UK/NCP/90567/2019","E.C- 8(12)/2019","Govt. Medical College","DIRECTOR MEDICAL EDUCATION","Under examination of SEAC manually process","EC",NA
"293",10,"SIA/UK/MIS/59414/2016","","JURS COUNTRY
The Vardhman Developers 
Village- Jwalapur District- Haridwar.","EKO PRO ENGINEERS PVT LTD","Delisted","EC",NA
"294",3,"SIA/UK/MIN/60705/2019","EC-1(96)/2019","Naugoan Soapstone Mine","SANDEEP SAH","EC Granted","EC",NA
"295",4,"SIA/UK/MIS/200755/2021","EC-09(75)/2021","Rennita Motors","RENNITA MOTORS","EC Granted","EC",NA
"296",5,"SIA/UK/IND/216512/2021","EC-03(02)/2021","M/s Shree Vasu Steels (P) Limited Unit II Khasra no. 375, 376 & 377 Village Mudiyalki, Pargana & Tehsil Roorkee, District Haridwar, Uttarakhand","MS SHREE VASU STEELS PVT LTD UNIT II","Delisted","EC",NA
"297",6,"SIA/UK/NCP/202742/2021","E.C- 09(80)/2021","Environmental clearance for Screening Plant of Limestone/Dolomite Chips and Powder by M/s Ridhi Enterprises at Khasra No. 3846, 3847 & 3848, Industrial Area, Village Lal Tappad, Tehsil – Doiwala, District – Dehradun, Uttarakhand","M/S RIDHI ENTERPRISES","Delisted","EC",NA
"298",7,"SIA/UK/NCP/97873/2019","EC- 9(26)/2019","Environment Clearance for installation of DG Set and Enhancement of Man power along with painting facility for Passenger Motor Car Service Centre in the existing complex by M/s Oberai Motors located a","OBERAI MOTORS","Under examination of SEAC manually process","EC",NA
"299",8,"SIA/UK/NCP/139085/2020","E.C - 09(53)/2020","Environmental Clearance for Proposed PET Plastic Recycling Facility to Manufacture PET Flakes & PET Straps at Khasra No. 1045, 1047 & 1048, Village- Koal, Pargana & Tehsil– Narendar Nagar, District– T","BEYOND CLEAN SOLUTION PRIVATE LIMITED","EC Granted","EC",NA
"300",1,"SIA/UK/MIN/50444/2016","E.C No-902-1-(859)/2016
Dated- 1.3.2016","Environmental Clearance for the Proposed Digging / Excavation of Minor Minerals i.e. “Brick Earth” for Brick manufacturing from lease area of Village Haldi (3.431 Hectare) by M/s Gurunanak Brick Field, Village Haldi, Tehsil Khatima, District, Udham S","GURUNANAK BRICK FIELD","EC  has been Granted Manually","EC",NA
"301",2,"SIA/UK/MIN/90410/2019","E.C- 1(13)/2018","Govind Singh Rautela","DEHRADUN","Under examination of SEAC","EC",NA
"302",3,"SIA/UK/MIN/448370/2023","","Pokhari Urf Pokhani Soapstone Mining Project, Applicant-Sh. Sandeep Singh S/o Sh. Narendra  Singh","KHUSHBU","Under examination of SEIAA","EC",NA
"303",4,"SIA/UK/IND1/441963/2023","EC-09(78)/2023","ALEXIA PANELS","NARESH GUPTA","EC Granted","EC",NA
"304",5,"SIA/UK/MIN/50438/2016","E.C No- 900-1-(862)/2016
Dated- 1.3.2016","Environmental Clearance for the Proposed Digging / Excavation of Minor
Minerals i.e. “Brick Earth” for Brick manufacturing from lease area of
Mauza Mahpur, Pargana Manglore (2.47 Hectare) by M/s Milan Brick
Field.","MILAN BRICK FIELD","EC  has been Granted Manually","EC",NA
"305",6,"SIA/UK/MIN/446446/2023","EC-01(13)/2023","SANGAM MINERALS","SANGAM MINERALS","EC Granted","EC",NA
"306",7,"SIA/UK/INFRA2/414213/2023","EC-09(34)/2023","M/s Doon Mines And Minerals","RAJAT POKHRIYAL","EC Granted","EC",NA
"307",8,"SIA/UK/MIN/33498/2015","1-(789)/2015","Danu Soapstone Mine Area 4.321 Ha. at Village - Danu, Patti Devrari Pant, Tehsil - Gangolighat, District - Pithoragarh, Uttarakhand.","DANU SOAPSTONE MINE","EC  has been Granted Manually","EC",NA
"308",9,"SIA/UK/MIN/89393/2018","E.C -1(28)/2018","Mining of Soapstone mine having Lease Area 8.529 Ha at Village- Khatigaon & Rangdev, Tehsil & District- Bageshwar, Uttarakhand.","DEEWAN SINGH PAPOLA","Under examination of SEAC manually process","EC",NA
"309",10,"SIA/UK/IND2/89572/2018","E.C   -9(22)/2019","Proposed Expansion of production capacity of Shoes, Enhancement of Man Power & Installation of Green Insulated DG Set in the Existing Complex by M/s Mochiko Shoes","M/S MOCHIKO SHOES PVT. LTD","Under examination of SEAC manually process","EC",NA
"310",1,"SIA/UK/MIN/32278/2015","1-(778)/2015","Proposed Balu / Bajri / Boulder Mine , Mine Lease Area- 0.209 HA , Mandakini River Bed At Village - Jugasu, Tehsil - Ukhimath, District- Rudraprayag, Uttarakhand of Ranjeet Singh","RANJEET SINGH PROPOSED BALU BAJRI BOULDER MINE MANDAKINI RIVER BED AT VILLAGE JUGASU TEHSIL UKHIMATH DISTRICT RUDRAPRAYAG UTTARAKHAND","EC  has been Granted Manually","EC",NA
"311",2,"SIA/UK/IND2/83129/2018","E.C  -9(14)/2018","SAINTLIFE PHARMACEUTICALS LTD.","M/S SAINTLIFE PHARMACEUTICALS LTD.","Under examination of SEAC manually process","EC",NA
"312",3,"SIA/UK/INFRA2/444990/2023","EC-08(36)/2023","Environmental Clearance for expansion of existing wellness centre (under violation) by M/s Punarnava Yog Foundation","PUNARNAVA YOG FOUNDATION","EC Granted","EC",NA
"313",4,"SIA/UK/IND3/435694/2023","EC-09(71)/2023","EAST AFRICAN (INDIA) OVERSEAS - Unit 4","EAST AFRICAN INDIA OVERSEAS","EC Granted","EC",NA
"314",5,"SIA/UK/NCP/84843/2018","E.C  -9(11)/2018","Footwear Manufacturing Unit","CAMPUS ACTIVEWEAR PVT LTD","Under examination of SEAC manually process","EC",NA
"315",6,"SIA/UK/MIS/89175/2018","EC-9(13)/2018","Dehradun Premier Motors Pvt Ltd","DEHRADUN PREMIER MOTORS PVT. LTD.","Under examination of SEAC","EC",NA
"316",7,"SIA/UK/INFRA2/405321/2022","EC-07(19)/2021","INTEGRATED MUNICIPAL SOLID WASTE PROCESSING FACILITY FOR PAURI","NAGAR PALIKA PARISHAD PAURI","EC Granted","EC",NA
"317",8,"SIA/UK/MIN/89352/2018","E.C   -1(45)/2019","Delmel Toli & Jagthali  Soapstone mining project, lease area 4.313 ha, near Village Delmel Toli & Jagthali  Tehsil Kanda, District – Bageshwar State-Uttarakhand with production capacity of 25,646 TPA soap Stone & 2466 m3 OB/waste","PANKAJ   BHATT","Under examination of SEAC manually process","EC",NA
"318",9,"SIA/UK/INFRA2/432926/2023","EC-08(29)/2023","Environmental Clearance for proposed Eco-resort by 1) Smt. Laxmi Devi, 2) Smt. Meetu Bhardwaj & 3) Mr. Narendra Bhardwaj","LAXMI DEVI","EC Granted","EC",NA
"319",10,"SIA/UK/MIN/440090/2023","EC-01(05)/2023","MINOR MINERAL (SAND, BAJRI AND BOULDER) FROM THE RIVER BED OF KOSI RIVER","UTTRAKHAND VAN VIKAS NIGAM","EC Granted","EC",NA
"320",1,"SIA/UK/MIN/50166/2016","E.C No- 905-1-(853)/2016
Dated- 1.3.2016","Excavation of Brick Earth","CHAUDHARY BRICK FIELD","EC  has been Granted Manually","EC",NA
"321",2,"SIA/UK/MIN/41919/2016","E.C 1-(801)/2016","Proposed Extraction of Balu/Bajari/ Boulder Mine (0.790 ha) at village - Sadhunagar, Tehsil- Sitarganj, District- Udham Singh Nagar , Uttarakhand","PROPOSED EXTRACTION OF BALU BAJARI BOULDER MINE","EC  has been Granted Manually","EC",NA
"322",3,"SIA/UK/IND/49082/2016","E.C- 5(8)/2016","PU foam Components including PU steering wheels","MITER AND MITER ENGINEERS PVT LTD","Delisted","EC",NA
"323",8,"SIA/UK/INFRA2/436529/2023","EC-09(68)/2023","Environmental Clearance for Manufacturing of Footwear’s by M/s Mochiko Sports Pvt. Ltd. (Unit II) at Khasra No. C - 2 at Dhalwala Industrial Area, Muni Ki Reti, District Tehri Garhwal, Uttarakhand.","M/S MOCHIKO SHOES PVT. LTD","EC Granted","EC",NA
"324",9,"SIA/UK/INFRA2/445372/2023","EC-08(37)/2023","Proposed Residential Group Housing  project situated at  Kh. No.1161 Ka, 1167, 143 /2 (New No 1170 Ka) Mauza Ajabpur Kalan Pargana Central Doon, Distt.  Dehradun (Uttarakhand). By Shree Bankey Bihari Associates LLP.","SHRI BANKEY BIHARI ASSOCIATES LLP","EC Granted","EC",NA
"325",10,"SIA/UK/INFRA2/417248/2023","EC-07(21)/2021","Integrated Municipal Solid Waste Management Facility at Khandkhal","NAGAR PARLIKA PARISHAD TEHRI","EC Granted","EC",NA
"326",7,"SIA/UK/MIN/60475/2016","","Kafli & Papoli mineral Soapstone Deposit","MS OVERSEAS MIN TECH CONSULTANTS","Delisted","EC",NA
"327",9,"SIA/UK/MIN/53633/2019","EC-1(57)/2019","Karauli-Totigarh Soapstone Deposit Mine, Village-Karauli-Totigarh, Tehsil-Dugnakuri, District-Bageshwar","KARAULI-TOTIGARH SOAPSTONE DEPOSIT MINE","EC Granted","EC",NA
"328",10,"SIA/UK/MIN/44591/2019","E.C- 01-(123)/2019","Nagrasu RBM Project","NAGRASU RBM PROJECT","Under examination of SEAC manually process","EC",NA
"329",1,"SIA/UK/MIS/87683/2018","E.C  -8(03)/2018","GOKUL RESIDENCES 
(A V Infratech)","A V INFRATECH","Under examination of SEAC manually process","EC",NA
"330",2,"SIA/UK/MIN/60468/2016","2nd time upload","Kholiyagaon Soapstone Deposit, M. L. Area- 13.167 ha","MS OVERSEAS MIN TECH CONSULTANTS","Under examination of SEAC","EC",NA
"331",3,"SIA/UK/IND/83128/2022","EC-09(21)/2023","M/s  Alstone Manufacturing Private Limited","ALSTONE INTERNATIONAL","EC Granted","EC",NA
"332",4,"SIA/UK/MIN/140454/2020","E.C - 01(135)/2020","Chaupadia RBM Project","CHOPADIA RBM PROJECT","EC Granted","EC",NA
"333",5,"SIA/UK/IND2/184209/2020","EC-5(20)/2020","Automobile Accessories","KUMAR AUTO","EC Granted","EC",NA
"334",6,"SIA/UK/MIS/246733/2021","EC-09(06)/2022","Environmental Clearance for proposed establishment of Stone Crusher Plant by NS Developers at Khasra no. 1/25, 1/4, Village Central Hope Town, Tehsil – Vikasnagar, District– Dehradun, Uttarakhand.","NS DEVELOPERS","EC Granted","EC",NA
"335",8,"SIA/UK/MIN/231377/2021","EC-01(205)/2021","Meravarana Sand Bajari Boulder mining Project","RAMA CONSTRUCTION","EC Granted","EC",NA
"336",10,"SIA/UK/MIN/194992/2021","EC-1(156)/2021","Rampur Raighati Ahatmal RBM PROJECT","RAMPUR R G R RBM III PROJECT","EC Granted","EC",NA
"337",8,"SIA/UK/MIN/80300/2018","-1(03)/2018","Pokhari & Bintoli Soap Stone Deposit with production capacity 21428 Tonne, M.L. Area: 6.683 ha (Non-forest) at villages: Pokhari & Bintoli Tehsil & Dist. Bageshwar, State: Uttarakhand","NIRMALA DAFOTI","Under examination of SEAC manually process","EC",NA
"338",9,"SIA/UK/IND/30717/2015","9-(55)/2015","Swift Life Science Pvt. Ltd","SWIFT LIFE SCIENCE PVT LTD","EC  has been Granted Manually","EC",NA
"339",10,"SIA/UK/MIN/60832/2016","11","Pokhari & Bintoli Soap Stone Deposit, Lease Area: 6.683 ha","SMT NIRMALA DAFOTI","Under examination of SEAC","EC",NA
"340",3,"SIA/UK/MIN/50447/2016","E.C No- 898 -1-(865)/2016
Dated- 1.3.2016","Environmental Clearance for the Proposed Digging / Excavation of Minor Minerals i.e. “Brick Earth” for Brick manufacturing from lease area of Village Akbarpur Dhodheki, Pargana Manglaur (0.761 Hectare) by M/s Kamal Brick Field.","KAMAL BRICK FIELD","EC  has been Granted Manually","EC",NA
"341",4,"SIA/UK/INFRA2/439200/2023","EC-09(73)/2023","Environmental Clearance for Proposed Installation of Dryer in Biomass Briquette manufacturing unit by M/s M S Agro Waste Management at Khasra No. 1041, Mauza Central Hope Town, District - Dehradun, Uttarakhand.","MANJEET SHARMA","EC Granted","EC",NA
"342",5,"SIA/UK/MIN/441793/2023","EC-01(04)/2023","Extraction of Sand/Bajri/Boulder in Gaula River  at Lal Kuan under East Tarai Forest Division and Haldwani Forest Division.","UTTARAKHAND VAN VIKAS NIGAM, KHANAN HALDWANI","EC Granted","EC",NA
"343",6,"SIA/UK/MIN/443837/2023","EC-01(23)/2023","Mayoo Moosa Soapstone Mining Project","DEV BHOOMI MINES","EC Granted","EC",NA
"344",6,"SIA/UK/MIN/31802/2015","1-(754)/2015","Soapstone mining from Uneven Agricultural land at Village – Banstoli Dhungapant, Tehsil Kanda, District Bageshwar, Uttarakhand.","GANGA PRASAD PANDEY","EC  has been Granted Manually","EC",NA
"345",7,"SIA/UK/MIN/445041/2023","EC-01(12)/2023","M/S RACHKOTI MINES & MINERALS RAMANI INDIA PRIVATE LIMITED","RACHKOTI MINES & MINERALS RAMANI INDIA PRIVATE LIMITED","EC Granted","EC",NA
"346",8,"SIA/UK/MIN/50446/2016","E.C No- 898 -1-(865)/2016
Dated- 1.3.2016","Environmental Clearance for the Proposed Digging / Excavation of Minor Minerals i.e. “Brick Earth” for Brick manufacturing from lease area of Village Haldi (3.641 Hectare) by M/s Laxmi Brick Industries, Village Bhainsha, Tehsil Khatima, District, Udh","LAXMI BRICK INDUSTRIES","EC  has been Granted Manually","EC",NA
