"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"249",5,"SIA/PB/MIN/38566/2016","","GARG BKO MINING SITE AT PANJGRAIN KALAN KOTKAPURA","GARG BKO KKP","Delisted","EC",NA
"250",6,"SIA/PB/NCP/72153/2018","","JAMUNA APARTMENT","JAMUNA DEVELOPERS","Delisted","EC",NA
"251",7,"SIA/PB/MIN/37724/2016","","earth mining for brick killn in the revenue estate of vill. barmajra tehsil derabassi dist. sas nagar by royal bricks industries","ROYAL BRICKS INDUSTRIES","Delisted","EC",NA
"252",8,"SIA/PB/MIN/42589/2016","SEIAA/PB/Sand Mining/EC/2016/3","Sand Mining project at Village: Manochahal,Tehsil: Zira,District-Firozpur,Punjab","DIC PUNJAB","Rejection Letter Granted","EC",NA
"253",9,"SIA/PB/MIN/40107/2016","","M/S MANINDER SINGH S/O RANJIT SINGH BKO MINING SITE AT VILL SIBBIYAN TEHSIL KOTKAPURA DISTT FEROZEPUR","MANINDER SINGH RANJIT SINGH BKO","Delisted","EC",NA
"254",10,"SIA/PB/MIN/35277/2015","","OM SAI RAM BRICK KILN","OM SAI RAM BRICK  KILN","WithdrawEC","EC",NA
"255",1,"SIA/PB/INFRA2/413995/2023","SEIAA/PB/MIS/2023/EC/02","M/s Spirit Infratech Private Limited  located at Ajnala road, near International Airport, Amritsar, Punjab.","M/S SPIRIT INFRATECH PVT. LTD.","EC Granted","EC",NA
"256",2,"SIA/PB/IND1/408052/2022","SEIAA/PB/IND/2022/EC/21","Existing Steel Manufacturing Unit namely Hind Alloys for increasing production capacity to 180 TPD","HIND ALLOYS","EC Granted","EC",NA
"257",8,"SIA/PB/MIS/99617/2019","SEIAA/PB/NCP/2019EC/12","Warehouse Project namely Indoswift Logistics on NH-1 (New NH-44), Village Baprour Tehsil Rajpura, District Patiala, Punjab by M/s Indoswift Logistics.","INDOSWIFT LOGISTICS","EC Granted","EC",NA
"258",9,"SIA/PB/IND2/37896/2009","","Environment Clearance for Expansion of Integrated Complex (a) Addition of Ethanol Facilities in Molasses Distillery (b) Addition of Ethanol Facilities in existing Grain/Cane Juice Syrup Distillery (c)","CHADHA SUGARS AND INDUSTRIES PRIVATE LIMITED","Delisted","EC",NA
"259",10,"SIA/PB/MIN/60823/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/16","kutbewal arian sand mining project","DIC LUDHIANA","EC Granted","EC",NA
"260",2,"SIA/PB/MIS/260840/2022","","Dayanand Medical College and Hospital at Civil Lines Tagore Nagar Ludhiana","DAYANAND MEDICAL COLLEGE & HOSPITAL MANAGING SOCIETY","Delisted","EC",NA
"261",8,"SIA/PB/MIS/164505/2020","SEIAA/PB/MIS/EC/2021/01","THE HERMITAGE PARK","PARADIGM BUSINESS VENTURES","EC Granted","EC",NA
"262",5,"SIA/PB/MIN/440113/2023","SEIAA/PB/MIN/2023/EC/46","Khanpur Sand Mining Project over an extent of 2.02 hect,","Department of Irrigation","Rejection Letter Granted","EC",NA
"263",6,"SIA/PB/INFRA2/449597/2023","SEIAA/PB/MIS/2023/EC/56","MARBELLA ROYCE","GARG BUILDERS AND PROMOTERS LLP","EC Granted","EC",NA
"264",7,"SIA/PB/IND2/19463/2016","","Storage Capacity expansion at Bathinda TOP, Indian Oil Corporation Ltd.(MD) , Phoos Mandi, Mansa Road, Bathinda-151001(Punjab)","INDIAN OIL CORPORATION LTD PUNJAB","Delisted","EC",NA
"265",8,"SIA/PB/MIN/48123/2016","","Punjab Bricks Co
Village Kotha Guru
Sub Tehsil Bhagta Bhaika
District Bathinda","PUNJAB BRICKS CO","Delisted","EC",NA
"266",9,"SIA/PB/MIN/40983/2016","","sandhroli","SANDHROLI BRICK INDUSTRIES","Delisted","EC",NA
"267",10,"SIA/PB/MIN/70523/2017","SEIAA/PB/MIN/NON-COAL/EC/2017/39","Munda Pind Sand Mining Project","AMRITSAR SAND MINING PROJECT","Delisted","EC",NA
"268",1,"SIA/PB/NCP/42238/2016","SEIAA/PB/BC/EC/2016/16","Sandwoods Infratech Project Private Limited","SANDWOODS INFRATECH PROJECTS PRIVATE LTD","EC Granted","EC",NA
"269",2,"SIA/PB/IND/48531/2016","","M/S SATISH KUMAR BKO, VILLAGE:MULAPUR, TEHSIL:PAYAL, DISTRICT:LUDHIANA",".............","Delisted","EC",NA
"270",3,"SIA/PB/IND/28850/2017","SEIAA/PB/IND/EIA/2018/02","M/s R.P. Multimetals (P) Limited","RP MULTIMETALS PRIVATE LIMITED","EC Granted","EC",NA
"271",4,"SIA/PB/MIN/60093/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/10","Muthi Sand & Gravel Mining Project","DIC PATHANKOT","EC Granted","EC",NA
"272",5,"SIA/PB/MIN/60719/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/21","Gorsian Khan Mohammad Sand Mining project","DIC LUDHIANA","EC Granted","EC",NA
"273",6,"SIA/PB/NCP/5356/2015","","HERO HOMES, BIRMI, LUDHIANA","HERO REALTY PVT LTD","Delisted","EC",NA
"274",7,"SIA/PB/IND/35205/2015","","BRICK KILN",".............","Delisted","EC",NA
"275",8,"SIA/PB/MIN/42903/2016","","bs bricks","BSBRICKS","Delisted","EC",NA
"276",9,"SIA/PB/MIN/434489/2023","SEIAA/PB/MIN/2023/EC/30","Gillanwala Sand Mining Project, Executive Engineer/Ferozepur, Drainage-Cum-Mining & Geology Division Water Resources Department, Ferozepur, Punjab","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER GOLEWALA DRAINGE DIVISION","EC Granted","EC",NA
"277",10,"SIA/PB/NCP/75990/2018","","Development of Business Park","RITESH PROPERTIES AND INDUSTRIES LIMITED","Delisted","EC",NA
"278",2,"SIA/PB/IND3/249003/2021","SIA/PB/IND/2022/EC(EXP)/02","Proposed Expansion of API Drug Manufacturing Unit by ""M/s Vardhman Chemtech Limited"" at Village-Nimbua, P.O Rampur Sainian, Derabassi, SAS Nagar, Punjab.","VARDHMAN CHEMTECH LIMITED","EC Granted","EC",NA
"279",1,"SIA/PB/MIN/37263/2015","","earth mining for brick killn in the revenue estate of vill. aman nagar tehsil patiala by gupta bko","GUPTA BKO ASMANPUR","Delisted","EC",NA
"280",2,"SIA/PB/NCP/6383/2015","","HERO HOMES, BIRMI","HERO REALTY PVT LTD","Pending at PP due to eds","EC",NA
"281",3,"SIA/PB/INFRA2/428361/2023","SEIAA/PB/MIS/2023/EC/12","Residential Colony namely “Queenstown” by M/s Queenstown Infra Projects LLP","QUEENSTOWN INFRA PROJECTS LLP","EC Granted","EC",NA
"282",4,"SIA/PB/NCP/89801/2018","SEIAA/PB/NCP/EC/2019/06","SBP HOMES GARDENIA","SBP SHINESTAR  PVT LTD","EC Granted","EC",NA
"283",5,"SIA/PB/INFRA2/426593/2023","SEIAA/PB/MIS/2023/EC/78","Group Housing Project namely “Orchard County”","M/S ANSAL LOTUS MELANGE PROJECTS PVT LTD","Agenda Uploaded by SEAC","EC",NA
"284",6,"SIA/PB/NCP/57420/2016","SEIAA/PB/NCP/BC/EC/2016/28","ATHENS","BRAWN BUILDTECH PVT LIMITED","EC Granted","EC",NA
"285",7,"SIA/PB/NCP/85645/2018","","GREEN VALLEY RESIDENCIA","GREEN VALLEY BUILDERS","Delisted","EC",NA
"286",8,"SIA/PB/IND/33954/2015","","Puri Bricks Kiln Industry Vill Mehatpur Vill Jahan Khelan via Mehlanwali brick earth site at Mehlanwali","Jasmeen","Delisted","EC",NA
"287",9,"SIA/PB/NCP/10631/2015","SEIAA/PB/AD/EC/2016/12","""Ecocity Phase 2"" at Mullanpur, New Chandigarh","GREATER MOHALI AREA DEVELOPMENT AUTH","EC Granted","EC",NA
"288",10,"SIA/PB/MIN/419775/2023","SEIAA/PB/MIN/2023/EC/15","Proposed Sand Mining (boulder, gravel, sand) Project Site No. PO_LD_LD2_ST_44 as per DSR No. SEIAA/MS/2023/87 with production capacity of 68312 TPA over an area of 3.77 Ha on the Sutlej River bed located at Village- Jamalpur Leli and Shujatwal, District- Ludhiana, Punjab through Executive Engineer/Ludhiana, Drainage cum Mines and Geology, WRD Punjab.","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER LUDHIANA","EC Granted","EC",NA
"289",1,"SIA/PB/MIN/416031/2023","SEIAA/PB/MIN/2023/EC/04","CHAK GAREEBAN SANDAR SAND MINING PROJECT by Executive Engineer Cum District Mining Officer, Drainage-Cum- Mining & Geology Division, Water Resources Deportment, Fazilka Division","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER DRAINAGE CONST DIV FAZILKA","EC Granted","EC",NA
"290",2,"SIA/PB/NCP/15591/2007","","Orchard County Group housing project","ANSAL LOTUS MELANGE PROJECTS PVT LTD","Delisted","EC",NA
"291",3,"SIA/PB/MIN/35147/2015","","Brick Earth Mining","LUDHIANA BRICK KILN OWNERS ASSOCIATION","Delisted","EC",NA
"292",4,"SIA/PB/INFRA2/424213/2023","SEIAA/PB/MIS/2023/EC/16","Mega Integrated Residential Township","MEGA INTEGRATED RESIDENTIAL TOWNSHIP","ADS by SEIAA","EC",NA
"293",5,"SIA/PB/MIN/34611/2015","","gobindgramudyogsamitibko","GOBIND GRAM UDYOG SAMITI BKO","WithdrawEC","EC",NA
"294",6,"SIA/PB/INFRA2/440763/2023","SEIAA/PB/MIS/2023/EC/40","Suncity Ultima","ESSEL INFRA LLP","WithdrawEC","EC",NA
"295",7,"SIA/PB/INFRA2/409898/2022","SEIAA/PB/MIS/2022/EC/35","aeroplaza","SHUDH GOLD","Delisted","EC",NA
"296",8,"SIA/PB/NCP/63325/2017","SEIAA/PB/NCP/EC/2017/16","""Call Centre & Residential Training Centre""- Commercial Project","HDFC BANK LTD","WithdrawEC","EC",NA
"297",9,"SIA/PB/NCP/25696/2018","SEIAA/PB/NCP/EIA/2018/06","AIIMS, Bhatinda","HLL INFRA TECH SERVICES LTD","EC Granted","EC",NA
"298",10,"SIA/PB/IND2/10477/2016","SEIAA/PB/IND2-/EIA/2016/2","Environmental Clearance for Proposed Integrated Paint Manufacturing Facility at Goindwal Sahib Village, Tarntaran District, Punjab","KANSAI NEROLAC PAINTS LIMITED","EC Granted","EC",NA
"299",1,"SIA/PB/MIN/441886/2023","SEIAA/PB/MIN/2023/EC/49","Proposed sand mining project (Boulder, gravel, sand) as per DSR NO. SEIAA/MS/2023/212 on the Sutlej River Bed (PO_SN_BL_ST_66A) located in village- Talwandi Sibhu, Tehsil- Nawashehar, District- SBS Nagar, State Punjab through XEN/DMO District SBS Nagar Government of Punjab","EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER","Rejection Letter Granted","EC",NA
"300",2,"SIA/PB/MIN/37855/2016","","BRICK EARTH MINING SITE (2.16 HECTARES) of M/s Shiv Shankar Bricks Manufactures Village-Bhunerheri, Tehsil and District-Patiala","SHIV SHANKER BRICKS MANUFACTURES","Delisted","EC",NA
"301",3,"SIA/PB/MIN/442325/2023","SEIAA/PB/MIN/2023/EC/53","Jasraur Sand Mining Project over an extent of 1.02 hect","Department of Irrigation","Rejection Letter Granted","EC",NA
"302",4,"SIA/PB/NCP/62959/2017","SEIAA/PB/NCP/EC/2017/8","GREEN LOTUS SAKSHAM","MAYA BUILDERS","EC Granted","EC",NA
"303",5,"SIA/PB/MIN/34706/2015","","K.P. BRICKS MANUFACTURER","K P BRICKS MANUFACTURER","WithdrawEC","EC",NA
"304",6,"SIA/PB/MIN/416003/2023","SEIAA/PB/MIN/2023/EC/03","Sukhera Bodla-I , II & III Sand Mining Project by Executive Engineer Cum District Mining Officer, Drainage-Cum-Mining & Geology Division, Water Resources Department, Fazilka Division","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER DRAINAGE CONST DIV FAZILKA","EC Granted","EC",NA
"305",7,"SIA/PB/MIN/39322/2016","","M/S ROMANA BKO MINING SITE AT VILL ROMANA ALBEL SINGH TEHSIL JAITO DISTT FARIDKOT","ROMANA BKO","Delisted","EC",NA
"306",8,"SIA/PB/NCP/59342/2016","","Dental College & Hospital","BABA JASWANT SINGH DENTAL COLLEGE AND HOSPITAL","Delisted","EC",NA
"307",9,"SIA/PB/MIN/36981/2015","","VISHKARMA BRICKS COMPANY MINING SITE AT VILL PANJGRAIN KALAN KOTKAPURA","VISHKARMA BRICKS COMPANY","Delisted","EC",NA
"308",10,"SIA/PB/MIN/434625/2023","SIA/PB/MIN/434625/2023","Jhugian Peer Baksh Sand Mining Project by Executive Engineer-Drainage Cum-Mining & Geology Division Tarn Taran, Canal Complex, Near Railway Station, Amritsar, Punjab","BARI DOAB DRAINAGE DIVISION AMRITSAR","EC Granted","EC",NA
"309",6,"SIA/PB/INFRA2/440947/2023","SEIAA/PB/MIS/2023/EC/42","Proposed Commercial Project namely “Shopping Complex” by M/s Aerocity Business Centre","AEROCITY BUSINESS CENTRE","EC Granted","EC",NA
"310",7,"SIA/PB/INFRA2/433772/2023","SEIAA/PB/MIS/2023/EC/20","ATLANTIS HEIGHTS","ATLANTIS","Agenda Uploaded by SEIAA","EC",NA
"311",8,"SIA/PB/IND1/433862/2023","SEIAA/PB/IND/2023/EC/08","Proposed Steel Manufacturing Unit namely “M/s Dang Special Steels Pvt. Ltd.” at G.T Road, Doraha, Tehsil Payal, District Ludhiana, Punjab.","DANG SPECIAL STEELS PRIVATE LIMITED","EC Granted","EC",NA
"312",9,"SIA/PB/CMIN/41952/2016","","jagjit singh","JAGJIT SINGH BKO","Delisted","EC",NA
"313",10,"SIA/PB/MIN/35194/2015","","SANDHU GRAM UDYOG MANDAL VILLAGE ARIFKE TEHSIL AND DISTT FIROZPUR","SANDHU GRAM UDYOG MANDAL","Delisted","EC",NA
"314",1,"SIA/PB/MIN/60101/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/12","Samrala Sand & Gravel Mining Project","DIC PATHANKOT","EC Granted","EC",NA
"315",2,"SIA/PB/MIN/38213/2016","","BRICK EARTH MINNING","SHIVALIK BRICKS INDUSTRIES","Delisted","EC",NA
"316",3,"SIA/PB/NCP/64109/2017","SEIAA\PB\NCP\EC\2017\12","OMAXE GREEN II","M/S OMAXE LTD.","EC Granted","EC",NA
"317",4,"SIA/PB/MIN/423216/2023","SEIAA/PB/MIN/2023/EC/13","Proposed Sand Mining (boulder, gravel, sand) project (site no PO_SN_AR_ST_61 IN DSR)as per approved DSR No. SEIAA/MS/2023/212 with production capacity of 18141 TPA over an area of 1.79 ha on the Sutlej riverbed located at Village- Ratnana, Tehsil- Nawashehar, District - SBS Nagar, State Punjab through Executive Engineer/SBS Nagar, Drainage cum Mines and Geology WRD Punjab","EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER","EC Granted","EC",NA
"318",5,"SIA/PB/MIN/427705/2023","SEIAA/PB/MIN/2023/EC/47","Proposed sand mining project (Boulder, gravel, sand) as per DSR NO. SEIAA/MS/2022/1318 with production capacity of  21174 TPA over an area of 2.09 Ha on the agricultural land  located at village- Dollowal, tehsil & District-RupnagarPunjab through XEN/DMO District Rupnagar, Government of Punjab.","Department of Irrigation","EC Granted","EC",NA
"319",6,"SIA/PB/NCP/31690/2015","","HAMILTON MAYFAIR","HAMILTON LAND DEVELOPERS PVT LTD","Delisted","EC",NA
"320",7,"SIA/PB/NCP/41200/2016","SEIAA/PB/BldgConst/2016/7","PRIME COURT YARD","GGP BUILDTECH PVT LIMITED","EC Granted","EC",NA
"321",8,"SIA/PB/MIN/61251/2016","","Majara kalan Sand mining project","DIC LUDHIANA","Delisted","EC",NA
"322",9,"SIA/PB/MIN/444978/2023","SEIAA/PB/MIN/2023/EC/56","Nazamwala 1, 2, 3 Sand Mining Project, Executive Engineer/Ferozepur, Drainage-Cum-Mining & Geology Division Water Resources Department, Ferozepur, Punjab","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER GOLEWALA DRAINGE DIVISION","EC Granted","EC",NA
"323",10,"SIA/PB/MIN/41739/2016","","jai maa brick","JAIMAABRICKS","Delisted","EC",NA
"324",1,"SIA/PB/IND1/441939/2023","SEIAA/PB/IND/2023/EC/13","Expansion of the existing Steel Manufacturing Unit namely ""M/s P.P Castings"" located at Village Kumbh, Amloh Road, Mandi Gobindgarh, District Fatehgarh Sahib, Punjab","P P CASTINGS","EC Granted","EC",NA
"325",2,"SIA/PB/MIN/60821/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/3","Kanian Hussaini Sand mining project","DIC LUDHIANA","WithdrawEC","EC",NA
"326",3,"SIA/PB/IND1/449955/2023","SEIAA/PB/IND/2023/EC/15","New Steel Manufacturing Unit M/s Eco Special Plates & Flats Private Limited at Village- Chattarpur, backside Focal Point, Tehsil- Amloh, District- Fatehgarh Sahib, Punjab.","ECO SPECIAL PLATES & FLATS PRIVATE LIMITED","EC Granted","EC",NA
"327",4,"SIA/PB/NCP/80201/2018","SEIAA/PB/NCP/EC/2019/04","UPTOWN SKYLLA","ARTIQUE INFRATECH","EC Granted","EC",NA
"328",5,"SIA/PB/INFRA2/417319/2023","SEIAA/PB/MIS/2023/EC/05","""GREENWOODS"" by M/s CEE DEE Developers Pvt. Ltd.","CEE DEE DEVELOPERS PRIVATE LIMITED","Delisted","EC",NA
"329",6,"SIA/PB/NCP/59654/2016","SEIAA/PB/NCP/EC/2016/35","GBP CAMELLIA BUSINESS CENTER","GUPTA BUILDERS AND PROMOTERS PVT LIMITED","EC Granted","EC",NA
"330",7,"SIA/PB/MIN/35360/2015","","earth mining for brick killn in the revenue estate of vill. karhali,tehsil and distt. patiala by m/s siddhi vinayak bko,mardaheri.","SIDHI VINAYAK  BKO","Delisted","EC",NA
"331",8,"SIA/PB/NCP/71274/2017","SEIAA/PB/NCP/2017/EC/25","TANMAY TOWERS","K G ENTERPRISES","EC Granted","EC",NA
"332",9,"SIA/PB/NCP/53462/2016","SEIAA/PB/NCP/BC/EC/2016/25","“SSL Highway Towers” Project located at Chandigarh-Ambala Highway, Dera Bassi, Distt. SAS Nagar (Mohali), Punjab by M/s. SAB Industries Limited.","SAB INDUSTRIES LIMITED","EC Granted","EC",NA
"333",10,"SIA/PB/MIN/61263/2016","","baghhian Sand mining project","DIC LUDHIANA","WithdrawEC","EC",NA
"334",1,"SIA/PB/MIN/49872/2016","","M/s B.B.S.Bricks","MS BBS BRICKS","Delisted","EC",NA
"335",2,"SIA/PB/IND1/421990/2023","SEIAA/PB/IND/2023/EC/02","Steel manufacturing plant going to increase the capacity by addition of Induction Furnace and Concast located at Village-Doraha, Rampur Road, Tehsil-Payal, District-Ludhiana, State-Punjab by M/s Saeco Strips Private limited.","M/S SAECO STRIPS PVT. LTD. (EXPANSION OF STEEL MANUFACTURING UNIT)","EC Granted","EC",NA
"336",1,"SIA/PB/IND/63870/2018","SEIAA/PB/IND/EC/15","New Manufacturing Unit ""M/s RN Gupta & Company Ltd."" at G.T. road, Doraha, Tehsil- Payal, District- Ludhiana, Punjab","M/S RN GUPTA & COMPANY LTD.","EC Granted","EC",NA
"337",2,"SIA/PB/MIS/115414/2019","SEIAA/PB/NCP/EC/2019/24","The Eastern Park by Garav Basera","GAURAV LAND DEVELOPER","EC Granted","EC",NA
"338",4,"SIA/PB/MIS/101630/2019","SEIAA/PB/NCP/2019/EC/10","Residential colony namely “Royal Residency” located at 66 Feet Road, Village Kadianwali (H.B.No.292), Jalandhar, Punjab by M/s Triworld Developers.","M/S TRIWORLD DEVELOPERS","EC Granted","EC",NA
"339",5,"SIA/PB/MIS/66122/2021","SEIAA/PB/MIS/2023/EC/01","The Super Mega Mixed Use Integrated Industrial Park Project Phase-I is located at Village Nagla, Tehsil Dera Bassi, District SAS Nagar (Mohali), Punjab being developed by M/s Shipra Estate Limited","M/S SHIPRA ESTATES LIMITED","EC Granted","EC",NA
"340",6,"SIA/PB/MIN/150436/2020","","River Bed Sand Mining project Located at Village-Bhajoke, Tehsil-Patti,District –Tarn Taran, Punjab. having an area of 3.80 ha","FRIENDS AND CO.","Delisted","EC",NA
"341",7,"SIA/PB/MIN/145209/2020","SEIAA/PB/MIN/EC/2020/16","Sand Mining Project","M/S MAHADEV ENCLAVE PRIVATE LIMITED","Delisted","EC",NA
"342",8,"SIA/PB/IND/47266/2018","SEIAA/PB/IND/EC/2020/20","Expansion of Steel Manufacturing Unit namely ""M/s Bansal Alloys & Metals Pvt. Ltd. (Unit-I)"" at G.T. Road, Sirhind Side, Amloh, Fatehgarh Sahib, Punjab","M/S BANSAL ALLOYS & METALS PVT.LTD (UNIT-I)","EC Granted","EC",NA
"343",2,"SIA/PB/IND2/156711/2020","SEIAA/PB/IND/EC/2020/21","CADCHEM LABORATORIES LIMITED","M/S- CADCHEM LABORATORIES LIMITED.","EC Granted","EC",NA
"344",3,"SIA/PB/IND/69812/2020","SEIAA/PB/IND/2021/EC/26","New Steel Manufacturing Unit ""M/s Pawanputra Steels (P) Ltd.,'' at Village- Wazirabad, Sirhind side,  Tehsil & District- Fatehgarh Sahib, Punjab","M/S PAWANPUTRA STEELS (P) LTD.","EC Granted","EC",NA
"345",5,"SIA/PB/MIS/164609/2020","SEIAA/PB/MIS/EC/2020/15","GOLDEN SAND","GOLDEN SAND APPARTMENTS & SRK APARTMENTS","EC Granted","EC",NA
"346",6,"SIA/PB/MIS/268474/2022","SEIAA/PB/MIS/2022/EC(EXP)/08","Expansion of Group Housing Project “Orchard County”","M/S ANSAL LOTUS MELANGE PROJECTS PVT LTD","WithdrawEC","EC",NA
"347",8,"SIA/PB/MIN/177985/2020","","Gurkha Sand mining project at Village Gurkha,Tehsil & District Gurkha","PRIME VISION INDUSTRIES PVT LTD","Delisted","EC",NA
"348",9,"SIA/PB/MIS/102139/2019","SEIAA/PB/NCP/EC2019/15","HI GREENS","MRS DEVELOPERS","EC Granted","EC",NA
"349",10,"SIA/PB/MIS/70811/2021","SEIAA/PB/MIS/2022/EC(EXP)/01","Proposed expansion of project namely ""AGI SKY GARDEN"" located at village Khazurla, G.T. road, Tehsil-Phagwara, Distt-Kapurthala, State-Punjab by M/s AGI Infra Limited.","AGI PALACE","EC Granted","EC",NA
"350",8,"SIA/PB/MIS/244039/2021","SEIAA/PB/MIS/2021/EC/21","M/s KMG VENTURES LLP is developing a Warehouse Project located at NH-1, Village Ghaggar Sarai, Tehsil Rajpura, Distt. Patiala, Punjab.","KMG VENTURES LLP","EC Granted","EC",NA
"351",9,"SIA/PB/MIN/148404/2020","SEIAA/PB/MIN/EC/2020/03","of Mining lease Located at Village Dastul Sahib Wala, Tehsil & District Ferozepur on the Agricultural Land having an area of  4.57 ha","PRIME VISION INDUSTRIES PVT LTD","EC Granted","EC",NA
"352",10,"SIA/PB/MIS/265285/2022","","Group Housing Project “Orchard County” by M/s Ansal Lotus Melange Projects Pvt. Ltd. located at Village Sante Majra, Kharar-Landran Road, Kharar, District S.A.S Nagar, (Mohali), Punjab.","M/S ANSAL LOTUS MELANGE PROJECTS PVT LTD","Delisted","EC",NA
"353",2,"SIA/PB/MIN/174029/2020","SEIAA/PB/MIN/EC/2020/28","ADB Rail Part – I Sand Mining Project, village- Arzi Derya Bramd Rail,  District- SBS Nagar, State Punjab by M/s Mahadev Enclave Private Limited","M/S MAHADEV ENCLAVE PRIVATE LIMITED","EC Granted","EC",NA
"354",3,"SIA/PB/MIS/262614/2022","SEIAA/PB/MIS/2022/EC/12","MULTI SPECIALTY HOSPITAL","METAPHYSICAL HEALTHCARE PRIVATE LIMITED","EC Granted","EC",NA
"355",4,"SIA/PB/MIN/151302/2020","","MAMOON-2 GRAVEL MINE Block No. – 6 Hadbast No. – 378","M/S SAINIK INDUSTRIES PVT. LTD DELHI","Delisted","EC",NA
"356",5,"SIA/PB/IND/77225/2021","SEIAA/PB/IND/2022/EC/17","Proposed Clinker Grinding Unit with Cement Production Capacity of 3.0 Million TPA and D.G. Set (2 x 6 MW) at Village: Sadhroar, Tehsil: Rajpura, District: Patiala and Village: Haripur, Tehsil & District: Fatehgarh Sahib (Punjab) by M/s. UltraTech Cement Limited (Unit: Rajpura Cement Works)","M/s. UltraTech Cement Ltd.","EC Granted","EC",NA
"357",6,"SIA/PB/MIN/213900/2021","","Proposed River Bed Mining (Minor Mineral) Project Block No. –1, Hadbast No. –110, Khasra No 21//6/2, 15, 16/1, 22//10/2, 11, 20/1; Near Village – Molana, Name of River – Sutlej River, Tehsil- Shi Chamkor Sahib, District- Ropar (Rupnagar), State- Punj","RAKESH KUMAR CHOUDHARY.","Delisted","EC",NA
"358",7,"SIA/PB/MIS/101416/2019","SEIAA/PB/NCP/EC/2019/14","HLP GALLERIA","KCB INFRA","EC Granted","EC",NA
"359",8,"SIA/PB/MIS/73021/2021","SEIAA/PB/MIS/2022/EC(EXP)/07","MARBELLA GRAND","SRG DEVELOPERS AND PROMOTERS","EC Granted","EC",NA
"360",9,"SIA/PB/MIS/99620/2019","SEIAA/PB/NCP/EC/2019/13","Warehouse Project namely Indoswift Warehousing on NH-1(New NH-44) at Village Baprour Tehsil Rajpura, District Patiala, Punjab by M/s Indoswift Warehousing.","INDOSWIFT WAREHOUSING","EC Granted","EC",NA
"361",10,"SIA/PB/MIN/149298/2020","SEIAA/PB/MIN/EC/2020/01","Sfaderpur Sand Mining Project area 4.29 ha","FRIENDS AND CO.","EC Granted","EC",NA
"362",3,"SIA/PB/NCP/82384/2018","SEIAA/PB/NCP/EC/2018/20","Group Housing Project namely “Green Lotus Utsav” at Village-Chhat (H.B.No. 286), Zirakpur, S.A.S Nagar, Mohali, Punjab by M/s. Maya Estate.","MAYA ESTATE","EC Granted","EC",NA
"363",4,"SIA/PB/MIN/34696/2015","","MAJRA BRICK AND MANUFACTURING COMPANY","MAJRA BRICK AND MANUFACTURING COMPANY","WithdrawEC","EC",NA
"364",5,"SIA/PB/MIN/34000/2015","","KAUSHAL BRICKS","KAUSHAL BROTHERS","WithdrawEC","EC",NA
"365",6,"SIA/PB/NCP/64262/2017","SEIAA/PB/NCP/EC/2017/14","INDOSWIFT LOGISTIC PARK","INDOSWIFT SPACES PVT LTD","EC Granted","EC",NA
"366",7,"SIA/PB/NCP/76079/2018","SEIAA/PB/NCP/EC/2018/16","GARAV BASERA","GAURAV LAND DEVELOPER","EC Granted","EC",NA
"367",8,"SIA/PB/MIS/35114/2018","SEIAA/PB/MIS/2019/EC/01/BMW","M/s Meridian Milieu Care Pvt. Ltd   proposes to setup a Common Bio-medical Waste Treatment Facility (CBWTF)","M/S MERIDIAN MILIEU CARE PVT. LTD","EC Granted","EC",NA
"368",9,"SIA/PB/MIS/50730/2020","SEIAA/PB/MIS/EC/2020/12","600 KLD CETP to be established on ZLD basis","M/S BANSAL ENVIROTECH PVT. LTD.","EC Granted","EC",NA
"369",10,"SIA/PB/MIS/98612/2019","","M/s Chandigarh Builders and Promoters","M/S CHANDIGARH BUILDERS AND PROMOTERS","WithdrawEC","EC",NA
"370",1,"SIA/PB/NCP/75718/2018","","Gaurav Basera","GAURAV LAND DEVELOPER","WithdrawEC","EC",NA
"371",2,"SIA/PB/MIN/37056/2015","","THE DEEPAK GRAM UDYOG SAMITI MINING SITE AT DHUDHI FARIDKOT","THE DEEPAK GRAM UDYOG SAMITI","Delisted","EC",NA
"372",3,"SIA/PB/IND2/10718/2015","SEIAA/PB/IND Project/EIA/2016/1","Proposed LPG Bottling Plant","INDIAN OIL CORPORATION LIMITED","EC Granted","EC",NA
"373",4,"SIA/PB/NCP/40910/2016","SEIAA/PB/Bldg const/2016/5","western tower ( Ralio Heights)","STAR REALTECH AND DEVELOPERS PRIVATE LTD","EC Granted","EC",NA
